33.3712	1.8679
2.8407	1.3556
69.0713	1.2286
125.6978	2.6255
105.3977	3.2872
110.8996	2.6145
102.6141	2.2896
78.9347	1.6909
10.6244	1.0818
277.5231	1.5545
270.4216	2.438
257.2789	2.772
271.2113	2.7618
257.9323	2.0679
262.1998	1.937
254.9279	1.6689
255.5311	1.1253
257.3896	0.8919
291.8	1.4373
347.9326	1.7892
310.9543	2.3126
285.082	2.1328
200.1693	1.3054
279.3214	0.8548
310.0143	2.5353
285.5506	1.2671
188.8201	2.14
136.5654	2.0441
106.4593	1.0165
322.7681	1.4067
316.0104	1.3707
248.2151	1.1843
148.2389	1.5691
130.0437	2.331
124.9505	1.2221
328.2271	1.3008
7.7329	1.0064
137.127	1.3801
92.689	1.8076
86.0126	2.1154
59.1459	0.9737
281.4633	1.2743
270.6987	2.1529
225.2738	2.4395
197.4597	2.0084
158.0232	1.0072
97.3853	1.0962
29.5859	1.8397
19.5582	1.8046
331.4161	1.2794
339.1239	0.1773
247.6821	1.0363
228.9536	1.124
248.0261	0.9784
245.9043	0.9771
281.1212	1.1236
281.029	1.0136
344.8169	0.2464
88.5183	1.6776
114.1947	1.7735
75.4311	2.1498
197.9085	0.1069
150.7529	0.7519
233.3093	0.6949
152.3406	1.8318
183.277	0.8587
309.823	1.0005
273.2857	2.0145
269.7521	1.6967
270.5642	1.4737
260.7257	1.6616
261.6132	1.9086
267.1033	1.691
265.0665	1.6327
279.2955	1.6447
250.0299	1.2019
169.7086	0.9361
132.8629	1.7309
114.0901	2.1491
51.7865	1.0619
304.3872	2.3597
274.3592	0.8389
69.6101	1.7108
110.0749	2.568
80.7613	1.3682
283.9329	1.2245
289.8454	2.4139
272.9976	2.2765
254.9778	2.1241
143.2761	1.6446
116.6219	2.6935
106.3647	2.1983
101.2875	2.0696
94.8961	1.7445
71.9596	1.8784
24.9028	1.6338
308.1363	2.6548
286.1186	1.8169
274.5564	2.4326
311.8428	2.3435
346.8033	3.2248
314.3032	2.6611
301.4952	3.7094
289.5721	4.3989
282.8644	4
267.4691	2.3932
234.7509	1.6878
144.6995	1.2453
133.2234	2.0982
134.3811	1.5981
91.3052	2.0549
22.4337	2.4051
355.444	2.4656
291.4807	2.294
289.4221	3.2192
276.0848	3.4939
282.3702	3.9342
285.043	3.4238
288.3543	2.8023
59.114	1.8058
89.5813	2.6777
34.7769	1.2747
81.6215	1.1998
248.2019	1.0918
173.6693	1.2675
145.1663	1.4239
134.3786	2.8095
132.9411	3.5731
121.9549	3.9549
127.8839	3.2714
129.5505	3.5873
130.0843	3.1412
121.2434	2.7332
122.6089	2.4908
121.8043	3.1547
113.1125	3.5376
106.9353	3.751
108.8077	3.678
108.6164	4.2907
105.9515	4.028
107.8697	3.3461
112.5222	2.0789
141.8043	1.8532
131.9334	1.359
127.8534	1.7335
115.1571	1.3899
119.1771	2.7367
102.3956	3.0062
106.0705	2.7665
103.351	0.863
353.8344	0.9986
260.8175	1.6258
256.4971	2.2636
268.8126	2.3054
278.7935	3.0361
279.0157	2.9515
285.6373	3.1492
277.0893	2.2821
273.9979	1.9884
270.5657	2.2638
272.4374	2.6155
268.1206	2.6997
283.9376	4.2507
299.3193	4.1923
308.3113	3.0084
290.1682	0.5033
91.8392	3.0587
94.9032	3.9457
92.5637	3.015
109.0053	2.3536
108.4212	3.5919
88.4488	3.7113
92.3827	2.9928
93.7434	2.9149
100.8467	1.3302
232.1272	1.6438
152.6802	2.4844
111.8498	2.3657
105.6952	3.7647
105.854	3.4671
110.1704	3.1569
111.8773	2.2959
92.633	3.0848
78.3744	2.5792
54.0522	1.4626
285.6593	0.8387
285.6701	1.6834
215.9928	1.5576
181.2493	1.2389
146.474	0.5816
236.5552	0.4826
13.4165	0.6007
58.7787	1.188
119.1128	1.3562
139.0779	2.0471
115.6244	2.9424
114.7776	2.9974
92.873	1.6169
72.1537	2.0727
67.1099	2.2653
62.7065	1.8508
334.7971	0.3969
313.5054	1.4071
303.9135	1.7997
311.4583	2.0132
306.7217	1.4207
279.3345	1.3001
220.2848	1.6651
183.7207	1.597
208.51	0.3094
308.5858	1.2347
218.5516	1.3523
176.1112	2.1817
147.6729	1.5887
37.1432	0.9528
66.9594	2.1363
120.3636	3.0584
107.4303	2.0933
40.9904	2.8269
56.519	2.48
135.7262	2.8238
139.159	1.8144
294.4071	0.5498
93.4195	0.8146
148.0692	1.807
151.732	2.2599
192.9583	1.1294
152.3122	0.4825
113.8579	0.7253
150.9123	0.934
293.4259	1.1117
293.4011	0.9937
266.4693	0.5268
237.1073	0.6321
221.0431	1.1767
155.3506	0.5275
210.0741	1.0871
237.919	0.8636
262.7864	2.2256
276.5864	1.9569
250.7005	1.823
228.2064	1.5281
194.4628	2.3339
155.1032	2.5598
140.2606	2.5625
129.2801	1.3813
122.2993	2.7165
113.0589	2.7441
106.3849	2.3377
43.1982	0.5457
11.7681	2.0727
31.2025	1.8634
342.0176	2.2554
306.6268	2.3536
307.9918	3.5826
304.0525	2.7305
304.1306	2.4843
321.8868	1.4582
20.1626	1.9093
356.058	2.0715
317.4816	2.3158
300.4159	2.0801
315.2977	3.1058
312.4964	3.1905
320.4042	3.2767
342.3071	2.2817
87.61	3.1612
93.425	3.8589
83.3424	4.0896
86.9939	4.7964
109.116	2.6869
76.9302	1.951
73.9965	1.1348
312.9751	1.3276
282.0725	3.0272
296.4902	2.8322
296.26	2.9938
307.7188	2.9566
76.2791	1.4544
103.5066	3.19
121.0552	2.4856
152.7956	2.2634
134.3834	4.3042
112.7544	4.7217
96.9665	4.4581
80.9845	3.9332
49.7441	2.8531
7.0411	2.2544
318.4064	2.3157
286.5926	2.3142
225.5101	2.0517
153.181	2.4033
121.6061	3.3762
105.4978	3.6959
98.1033	3.2055
71.9193	2.8309
2.1872	2.1866
307.5504	3.2098
274.4669	2.4527
252.4804	2.4615
264.3217	2.4734
269.7263	2.2751
287.9958	2.2135
283.6584	1.9395
263.6142	1.2517
206.8996	1.1127
194.5616	2.1652
147.6432	2.5438
140.2134	3.7915
125.3312	4.2133
124.7626	4.5968
109.5398	3.529
52.1058	1.5653
322.4435	2.6464
326.7318	2.9517
45.9431	2.4872
104.2791	3.6912
118.1505	4.1831
82.098	2.2258
36.9407	3.1029
41.3186	2.6368
9.0798	2.7234
8.8097	2.912
28.6223	2.9455
45.6338	2.4683
69.0456	2.2447
135.6979	2.9928
143.7211	2.0605
94.1917	0.9787
311.1581	2.0947
305.6951	4.2846
335.5067	4.1446
66.2122	3.2779
80.9564	4.3278
127.5559	5.7116
110.3854	4.2218
112.0464	3.9891
101.0226	2.7539
183.0053	2.4763
221.3345	2.3645
212.8601	3.6168
196.2028	4.8444
169.0361	4.2089
118.4083	4.4479
103.4066	4.3001
98.0571	3.6542
98.1855	2.7199
77.1349	2.6202
75.2973	1.8006
48.7672	2.0871
292.0503	1.173
251.3419	0.6701
120.3449	1.2191
111.6606	3.4562
148.0421	2.4674
122.4254	0.9181
79.544	2.1175
67.5047	2.038
69.4709	2.9481
86.7608	3.3057
57.0858	2.2145
41.965	3.1319
313.8173	3.2294
306.2821	1.6281
103.8267	1.7936
121.0262	3.1116
141.6855	2.8322
126.4961	5.198
121.5807	5.8962
108.5703	4.5982
118.396	3.0456
112.0182	3.3914
127.5748	3.1149
126.8569	2.8949
113.6109	2.3833
41.0649	2.0201
6.7531	2.6087
335.5951	4.4739
330.7569	4.4766
340.5083	2.7296
105.7369	4.1972
104.2147	4.9202
108.4634	2.8581
77.455	2.7387
96.9443	1.8282
141.5429	2.0685
330.8756	2.178
13.3375	1.5843
313.4447	0.0983
264.186	0.2373
328.2758	2.5162
50.9005	3.5466
64.7188	3.2709
100.498	3.4866
113.5047	2.9962
120.6206	2.6717
117.1079	2.558
116.1053	2.7157
115.5416	2.0441
79.7893	1.5489
23.3373	2.0331
24.8926	3.29
40.5126	4.3244
121.4951	4.701
118.2891	5.0383
124.0015	4.8857
89.6572	2.3062
76.1349	2.992
84.6335	2.1754
124.3531	4.2401
124.3768	4.148
123.0514	4.4453
119.3454	3.8726
125.1257	3.9098
126.4435	3.6679
131.552	4.566
135.9015	4.9669
141.1065	3.5376
131.2012	2.2152
60.9392	2.482
58.6397	3.675
121.8389	5.5084
133.1602	5.0677
129.7889	5.2473
137.7967	4.5299
152.3365	4.8679
154.9927	3.2628
166.4441	2.0024
171.117	2.384
156.0456	4.6994
190.2893	2.2415
153.4703	2.5938
157.4755	2.2606
156.9227	2.9037
167.9629	1.6757
131.5993	1.5908
197.6691	1.3561
207.5276	2.9118
202.1954	2.2405
159.1801	1.6042
219.1225	1.2103
211.5157	2.3859
230.2875	2.356
86.2612	0.6318
102.3493	0.7308
163.0614	0.96
118.5491	0.7277
67.5955	1.3746
9.7239	0.8582
