83.5726	1.3929
92.4611	1.5049
93.3374	1.8463
94.3696	2.375
90.5947	2.7851
82.6837	2.3292
50.8925	2.0508
299.4198	0.2112
224.6691	1.8543
154.5895	1.1618
99.4023	2.332
83.2767	2.4029
44.5092	1.917
278.3845	2.0552
251.349	2.0815
176.7944	0.9059
92.2092	2.2852
93.975	2.7723
99.1172	2.9323
160.0784	2.8246
134.8914	1.844
136.514	2.1552
159.8588	3.1622
143.2863	3.3878
150.1883	4.4401
137.0878	4.7558
128.7329	4.1675
127.0403	3.6648
133.1561	3.3006
136.1129	2.719
124.6472	3.0609
126.174	3.7937
125.2958	3.6917
118.6919	3.1124
111.9335	3.0115
108.6252	2.3814
103.7566	2.3487
100.4592	1.8568
105.4435	1.9633
96.4678	2.3402
90.7092	2.8301
95.0669	2.4301
106.2764	2.7829
108.9278	2.7096
111.0263	3.3314
111.0629	3.8511
113.0154	3.3808
122.4936	2.3542
131.1655	1.2841
150.9909	1.1451
148.844	1.268
214.3947	1.477
115.4952	1.1838
106.9077	1.3239
100.4715	1.4167
101.385	1.6146
95.1691	2.1444
98.7575	2.7636
107.0359	3.8047
116.5165	4.4258
130.6911	3.5613
174.5983	1.8925
222.8419	1.8431
251.1951	2.0777
304.017	2.223
291.8937	2.1255
288.9283	1.9683
13.1022	0.6063
108.2432	1.2006
80.9623	1.492
95.5394	1.8852
91.9536	1.4765
75.4281	1.2236
82.8126	1.3513
78.4962	1.6152
81.7094	1.6396
85.8084	1.6569
98.4223	1.326
87.0754	1.6535
95.945	1.7077
92.7284	1.8291
90.9744	1.6998
88.8458	2.1618
84.2808	2.4338
89.8264	2.921
89.5129	3.2018
86.7093	3.7275
87.0632	3.738
96.119	2.4539
75.6663	1.2765
42.738	1.2556
0.5454	1.1569
293.9017	0.513
244.8328	1.6037
228.6799	1.7129
144.7159	1.9518
104.0453	2.2467
33.2144	2.0817
315.4276	1.7873
279.7191	2.5368
259.0054	3.0623
242.6183	2.1884
178.3988	1.161
119.4742	1.6495
103.2084	1.9218
107.7511	2.1198
101.2801	2.4902
98.8989	2.8915
93.2046	2.9266
84.9437	2.8098
82.7586	2.4261
70.5426	2.0025
47.8904	1.745
0.2063	1.2732
1.9666	1.4761
338.4342	1.3109
9.8828	1.6435
275.5315	0.7058
275.9607	1.0188
251.727	1.3029
311.1088	0.985
285.2325	1.0824
274.333	1.7919
246.653	1.9707
211.77	1.4035
127.8189	0.8426
84.2032	2.3609
64.6338	2.1264
64.9172	2.0694
167.4333	0.154
149.6083	0.9007
215.6248	1.3349
139.801	2.102
121.7876	2.6953
115.7256	2.4646
110.919	2.596
104.6984	2.4627
79.2282	1.6799
83.1682	1.5585
316.8983	2.1085
285.3129	2.4447
276.4793	1.5525
288.8212	2.3428
4.6619	1.7965
34.5924	2.1689
9.6629	1.2656
350.0027	2.2016
301.9525	2.7259
292.7872	2.4099
260.1537	0.9925
274.2074	1.5811
220.3934	1.142
114.4119	0.8181
105.7039	0.7326
87.1206	1.7607
72.0074	1.3104
63.704	1.2086
60.642	0.1429
287.0762	0.8885
259.7588	1.4597
261.6285	1.9858
253.1405	1.5211
259.6801	1.9044
248.692	2.1295
243.7857	2.1099
210.6836	0.4655
26.2677	0.4582
98.0839	0.7643
99.6729	1.1741
97.9091	1.3373
94.1127	1.9682
91.5576	2.7152
89.1613	2.9052
82.0067	2.9183
60.6789	1.8498
4.8725	1.5677
311.8481	1.8334
286.2789	2.376
260.2395	3.0176
240.5159	3.3906
201.4795	2.618
156.093	2.9037
120.5171	2.8161
102.6193	2.6639
92.2732	2.1438
100.3729	1.7191
115.7315	2.2125
92.7531	2.1102
95.1098	2.3754
98.3477	2.5678
103.08	2.3597
93.69	2.1615
94.3696	2.375
102.8179	2.9407
106.1893	3.1085
103.0877	3.4895
104.5956	3.6904
107.3589	3.9618
111.4805	3.306
121.1871	1.8589
126.0355	1.593
198.3205	1.1
232.5583	0.9388
78.6633	0.6472
96.9394	1.1768
109.0308	1.3592
115.9795	1.9669
131.6448	2.0951
115.1723	2.4047
131.6998	1.6219
113.0288	2.1529
112.305	2.3454
106.0326	2.3068
117.1685	1.6635
119.4877	1.8146
105.9816	1.8136
85.0735	2.3608
94.5674	1.4266
102.3626	2.1798
84.9562	2.1784
79.5996	2.2083
75.8758	2.1481
80.8701	2.1652
55.4613	1.6067
38.2466	0.9091
273.4371	0.6072
261.1233	1.867
235.2838	1.8479
194.9836	1.1053
154.674	1.4183
110.3083	2.3149
87.3809	2.3599
71.1174	2.2945
22.3467	1.3534
322.0318	1.9308
291.6894	2.5283
283.151	2.8197
287.4305	3.7258
286.3054	3.5462
271.9436	3.0893
270.6674	3.1252
276.4577	3.7715
278.5413	2.8697
264.4771	2.4421
267.0545	2.2505
274.3868	1.5299
270.4106	1.3776
286.8382	1.8378
284.2557	1.7143
271.5143	1.9182
278.8805	2.1197
269.2018	2.1481
281.6141	1.9347
304.0677	1.6772
313.1682	2.3338
324.3704	2.5394
318.403	2.1637
277.878	1.2111
267.4922	2.5264
261.3703	2.6341
251.4681	3.8282
236.9494	3.9149
230.6097	2.4978
188.9401	1.6872
151.2132	2.2278
131.0982	3.4126
118.9328	3.5971
103.8137	3.4162
107.6307	3.9868
112.469	4.0781
117.1875	2.4419
102.5293	2.0242
108.4291	2.6125
115.2245	2.8167
127.1134	1.9606
107.5139	2.2934
110.5687	2.7399
104.1252	2.2928
292.3156	1.5713
293.5811	2.2057
286.2827	3.3181
288.6469	3.1873
274.0901	2.9998
253.7145	2.9342
244.1126	2.7424
197.9446	2.3012
165.7614	2.2228
135.4386	3.0024
141.5618	3.4164
148.3405	2.0888
134.2544	1.6967
111.4496	1.6752
116.4201	1.7781
140.677	1.1045
166.2343	1.5322
118.0418	0.8234
296.16	1.2005
281.9634	1.7706
262.7781	2.3973
272.7394	2.8755
282.762	2.8164
295.4988	2.7987
312.7499	2.2816
350.1134	1.8952
55.955	1.9516
68.9438	1.6237
299.4811	2.4046
288.3327	2.5133
245.4426	1.835
177.5079	0.7215
273.6566	2.0589
51.19	1.7205
344.2863	0.9325
331.2934	1.476
323.632	2.1641
317.3775	2.0881
307.5092	2.8536
294.1608	2.4774
277.5666	2.0511
255.0079	1.8908
134.6803	1.0251
130.1161	2.7562
139.1052	2.8448
133.2038	2.6374
131.8911	2.8905
125.8047	2.7984
94.3474	2.2256
97.772	2.4398
84.9427	2.8324
69.9845	3.8659
77.0823	4.2939
97.2948	3.5227
105.1626	4.0432
115.2162	4.1038
66.3015	2.3756
351.8834	3.2837
45.291	4.998
76.285	8.1935
92.3003	6.8983
98.2193	5.7269
124.0851	6.7287
122.8833	5.2708
59.5468	2.3631
348.3725	2.3375
322.4146	4.7423
322.4118	6.7514
328.4741	4.9151
84.0514	2.744
119.6882	5.1063
133.581	5.3368
120.8268	3.1271
107.0808	2.1378
104.5559	2.2507
78.4947	1.6918
12.0215	0.7936
327.1558	2.4155
304.2463	3.7947
299.6081	5.4231
294.0262	5.072
303.7484	5.1114
318.2943	5.5668
6.55	3.6564
37.8003	1.6682
85.833	3.7731
71.3874	4.2161
62.3944	5.0687
212.4446	2.1044
241.8638	2.7468
212.0057	3.6382
190.8774	4.6598
162.6273	3.8656
132.2464	3.9893
114.953	4.2628
122.124	4.1208
119.8558	2.2043
93.4384	2.4046
106.651	1.878
129.098	3.5733
167.8084	2.5686
76.0157	1.8144
323.0205	1.4316
345.8485	2.6106
300.4758	3.3152
278.6623	3.0061
281.594	4.822
304.7385	6.1419
352.2176	0.7495
117.9729	4.3932
150.9128	3.5071
175.9171	3.8716
186.4409	4.0947
260.0788	4.3374
276.792	4.5876
260.847	4.281
232.5551	2.5853
191.9208	2.1978
148.0135	2.8686
138.3324	3.7926
123.3879	3.8076
107.9286	4.168
109.1644	4.4524
118.1019	4.1385
110.0811	2.3697
92.1704	2.4878
104.1969	1.4868
172.0908	1.248
238.739	3.261
273.4242	1.2587
199.9308	0.898
214.7749	1.3595
209.8737	3.2625
88.7128	1.1663
99.6219	1.0338
156.8233	0.9372
174.0696	2.1702
70.5773	1.4658
75.7834	0.6635
169.928	1.5394
240.8818	2.0453
102.4969	1.0626
117.1245	1.469
142.2577	2.9569
122.5228	2.9293
113.0293	2.6954
120.941	3.7716
134.6301	5.616
129.0724	2.9827
121.1819	2.3184
128.5288	1.7452
151.6854	3.2286
316.8359	3.1586
346.196	3.2004
353.7289	3.7539
0.7686	3.6165
320.1367	2.7343
282.953	2.9076
282.5191	3.2703
319.1524	3.3168
287.4218	2.9743
285.0912	2.613
277.2462	3.7755
252.1248	4.2765
239.0937	3.2251
212.698	3.5218
211.7267	2.4179
210.8042	2.7234
193.034	3.0201
156.4518	2.476
168.5364	1.2738
205.4082	1.6249
199.3336	2.0962
174.8979	1.9551
198.5247	1.8235
257.6943	2.9606
262.1508	2.3413
279.6307	2.7307
296.503	4.3372
300.7158	3.9291
228.1909	2.2736
197.5258	1.8313
149.8369	0.8407
177.1548	1.4522
129.9906	2.4379
111.7106	3.656
118.4126	4.9655
138.15	4.9514
135.7245	3.5564
141.1364	3.2755
168.6982	3.2107
168.7882	4.6578
144.5754	2.788
145.2134	1.9574
121.5763	0.3651
97.6609	2.0846
55.5896	2.699
14.6903	1.3447
345.776	3.1863
45.948	4.8618
58.284	2.2763
352.3697	1.3937
307.0106	4.3375
324.0722	5.9704
320.1218	4.6284
343.6148	3.7363
332.2283	5.4582
8.0126	6.5125
35.3923	3.1916
53.7583	1.5892
10.9911	1.0974
7.7034	2.0005
329.7275	1.3915
119.2985	4.2672
118.248	3.9119
112.2812	3.1741
128.3726	2.0093
187.5027	1.3106
316.9745	0.2257
350.0614	2.0779
68.7866	2.1621
78.634	4.1925
97.9146	6.0201
92.3115	4.5372
38.4972	1.9971
33.3198	2.1929
41.8422	1.5953
86.1258	2.7891
92.8351	2.0492
90.9853	2.8678
109.3782	3.2395
112.1684	2.681
106.9608	1.8586
85.0833	1.4725
124.62	0.8609
6.3667	2.4085
316.9524	3.5296
338.7856	4.1888
22.6717	3.4058
62.827	2.8751
226.9525	1.4745
292.9338	1.7983
281.2132	3.5037
268.9369	4.0879
233.3829	3.5437
109.2669	4.1203
101.4941	5.3019
116.1243	4.6961
119.3228	2.0427
120.3915	1.9008
106.4345	1.801
20.2025	1.3567
227.6839	0.966
204.8943	1.977
184.1559	3.8545
164.8264	5.8219
