lat lon model_r2 model_r2_adj model_sig par1 par2 par3 par4 par5 par6 par7 par8 par9 threshold_mild
1 7.23958973998242 -59.7544009323671 0.390326976633241 0.385203673915874 2.67017970416486e-26 -0.0121053747493633 25.7783702655876 -0.00166700358044307 177.993121035564 0.999998610548566 -0.158807191982519 -0.999998610548566 -0.00166700358044307 4.76930707685134 2.59040208080333
2 7.23958973998242 -59.2154117618953 0.404889512043849 0.39945471306708 2.08179352477119e-25 -0.0118885323527669 26.1046283941427 -0.00210677038866647 180.728214393899 0.999997780756802 -0.672939486985991 -0.999997780756802 -0.00210677038866647 4.40620480051241 3.69118270728128
3 7.23958973998242 -58.7662541198356 0.43614309291368 0.430269583464865 1.29483628008614e-24 -0.012326733889049 26.3256863898219 -0.00202620622148381 175.474667900401 0.999997947242067 -1.11984260049785 -0.999997947242067 -0.00202620622148381 4.21792249018564 4.15602855184236
4 7.23958973998242 -58.2272649493639 0.398786100326235 0.391915084329963 4.62422125612463e-20 -0.0107762980723375 26.6709507540817 -0.00234831643691583 173.860173888198 0.999997242701155 0.80336170730033 0.999997242701155 0.00234831643691583 4.50195845783024 3.86896351845792
5 7.23958973998242 -12.2335224024444 0.698680050974379 0.694936946017539 1.1527755745674e-42 -0.0197290647831327 26.859509971393 0.00298965839191715 93.7956035307888 0.999995530961364 -0.430282184537354 -0.999995530961364 0.00298965839191715 7.69733356160715 3.38434273593042
6 7.23958973998242 -11.7843647603846 0.71332013955711 0.709780882020778 1.11988115066091e-44 -0.0214193637451736 26.6510123800863 0.0034326621946292 95.8076745829083 0.999994108397773 -0.494745390398508 -0.999994108397773 0.0034326621946292 7.72763684251418 3.48529843338883
7 7.23958973998242 -11.2453755899129 0.751889891720815 0.748953677421653 7.03812091384307e-52 0.0247263037558345 26.3105024022341 -0.00314282259146134 104.198497498825 -0.999995061320884 -0.497352866614737 -0.999995061320884 0.00314282259146134 7.6809583056716 3.42358114321066
8 7.23958973998242 -10.7063864194412 0.776658067337151 0.774076079676309 4.85208442966029e-57 0.0271063890266049 26.0739695316785 -0.00373679338181884 107.865586222803 -0.999993018163238 -0.361645270546035 -0.999993018163238 0.00373679338181884 7.77283493916506 3.15468274430855
9 7.23958973998242 -10.2572287773814 0.804768527786433 0.802524487875933 1.89598608009157e-62 0.0277960975168252 25.9351717494526 -0.0039306523881372 108.591572436966 -0.999992274956064 -0.325960065942728 -0.999992274956064 0.0039306523881372 7.84612900592669 3.07474869564619
10 7.23958973998242 -9.71823960690973 0.799980988368139 0.797681919268922 1.56027479702254e-61 0.0306005020822693 25.843042857246 -0.00457279933232585 106.917327511236 -0.999989544698477 -0.269893152441662 -0.999989544698477 0.00457279933232585 7.75711017646425 2.92966948493477
11 7.23958973998242 -9.26908196484997 0.7905767787061 0.788155701003281 1.85630045791793e-59 0.0315354726062879 25.848179457091 -0.00458400519377261 105.279868873824 -0.999989493392997 -0.170957554428236 -0.999989493392997 0.00458400519377261 7.69494627500483 2.60802759964031
12 7.23958973998242 -8.73009279437825 0.772955419066358 0.770330626223195 2.01193371877739e-56 0.0333540837216993 25.9501424238455 -0.0048038065588275 101.94923336629 -0.999988461654706 -0.0832297607804182 -0.999988461654706 0.0048038065588275 7.60908994644806 2.19276443656897
13 7.23958973998242 -8.2809351523185 0.749631181843505 0.746719916516104 1.89627176720654e-52 0.0344200873573072 26.0564650580198 -0.00471280491428642 99.3665762464236 -0.999988894673256 -0.04156011544055 -0.999988894673256 0.00471280491428642 7.53633380770443 1.91011615283204
14 7.23958973998242 -7.74194598184677 0.73152376974936 0.728365225864058 2.86415486807565e-49 0.0362490380438832 26.2235630613212 -0.00493393001928139 93.4149620729782 -0.999987828093205 -0.0210544758223764 -0.999987828093205 0.00493393001928139 7.48160910035747 1.77260271767565
15 7.23958973998242 -7.20295681137507 0.708883351395971 0.705458449647688 2.7906067989969e-46 0.0392304240200773 26.5177205631262 -0.00512725293719335 87.5991002011814 -0.999986855552271 0.0606677829438101 -0.999986855552271 0.00512725293719335 7.38644737232962 0.76078731601325
16 7.23958973998242 -6.75379916931531 0.721172798752262 0.717892478737583 7.13652607888191e-48 0.0416414967819428 26.7532728040957 -0.00471233453070932 85.2145517491704 -0.999988896889996 0.0472681828477136 -0.999988896889996 0.00471233453070932 7.22141193058905 1.15924022258557
