lat lon model_r2 model_r2_adj model_sig par1 par2 par3 par4 par5 par6 par7 par8 par9 threshold_mild
31 29.2478842561545 55.2249097769728 0.26118684561678 0.0500973729358604 0.346634007141621 -0.0283850378964802 12.5850003004074 0.288048296150099 26.9700007259846 -0.957615882849185 -0.170169671023796 0.957615882849185 0.288048296150099 2.27544877766552 -0.448383236281531
32 29.2478842561545 55.7638989474445 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
33 29.2478842561545 56.2130565895043 0.372334461230632 0.246801353476759 0.0974184968976787 -0.0329896462790151 15.2423078830426 0.301833828020841 17.9653847154516 -0.953360551031081 0.104433602317704 -0.953360551031081 -0.301833828020841 2.35385197672481 -0.510825321799831
34 29.2478842561545 56.752045759976 0.290078737424389 0.21119859713821 0.0458027605392805 0.0347588080776856 13.233333524494 -0.305674245410893 20.8349210545421 0.952136153967741 -0.169591749064505 0.952136153967741 0.305674245410893 2.99512281243078 -0.272138949172238
35 29.2478842561545 57.2910349304478 0.387542704868256 0.326296975355081 0.00742605429130391 0.0132273430754778 12.4608698254046 -0.145893304967175 28.804348293368 0.989300330317217 -0.235317412154832 0.989300330317217 0.145893304967175 2.66517971989093 -0.272138949172238
36 29.2478842561545 57.7401925725075 0.194029679600058 0.0474896213455225 0.305319660917708 -0.00906863940126349 12.2071431137267 -0.0916808475607574 31.4857147500983 0.995788442486928 -0.128876703661286 0.995788442486928 0.0916808475607574 3.11738879809211 0.529962375197172
37 29.2478842561545 58.2791817429792 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
38 29.2478842561545 58.728339385039 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
39 29.2478842561545 59.2673285555107 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
40 29.2478842561545 59.7164861975704 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
41 29.2478842561545 60.2554753680422 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
42 29.2478842561545 60.7944645385139 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
43 29.2478842561545 61.2436221805736 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
44 29.2478842561545 61.7826113510453 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
45 29.2478842561545 62.2317689931051 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
46 29.2478842561545 62.7707581635768 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
47 29.2478842561545 63.2199158056366 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
48 29.2478842561545 63.7589049761083 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
49 29.2478842561545 64.2080626181681 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
50 29.2478842561545 64.7470517886398 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
51 29.2478842561545 65.2860409591115 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
52 29.2478842561545 65.7351986011712 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
53 29.2478842561545 66.274187771643 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
54 29.2478842561545 66.7233454137027 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
55 29.2478842561545 67.2623345841744 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
56 29.2478842561545 67.7114922262342 0.466806326211409 0.314465276557525 0.110687214390899 -0.0509437370094724 23.7600004673004 0.151737025094327 10.5450002998114 -0.988420899827358 0.00938472940378178 0.988420899827358 0.151737025094327 1.94922095642107 2.38496051656087
57 29.2478842561545 68.2504813967059 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
58 29.2478842561545 68.7894705671776 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
59 29.2478842561545 69.2386282092374 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
60 29.2478842561545 69.7776173797091 0.00503251944350902 -0.175870658839489 0.972632721078169 -0.00413469842712549 25.6750004632132 -0.117296502605555 17.453571587801 0.993096939113451 0.0132374969657159 -0.993096939113451 -0.117296502605555 1.94127952610542 0.439531318819724
61 29.2478842561545 70.2267750217688 0.0254094456898666 0.00969024320099343 0.202757192896213 0.0185363388527507 22.9468507428808 0.165779694470625 11.4543308494246 0.986162812572663 0.0145663375633391 0.986162812572663 -0.165779694470625 2.63896939167928 1.96137441718057
62 29.2478842561545 70.7657641922406 0.0913055787563231 0.0783242298814134 0.00122814692578854 0.0300371625240968 23.5115388756865 0.452477462290863 7.52272740290403 0.891775838492398 0.0559286747128673 0.891775838492398 -0.452477462290863 3.14457730955352 1.94252277144818
63 29.2478842561545 71.2149218343003 0.176781602099713 0.160796778839513 4.45682920909886e-05 0.0393848500073633 24.9231136429985 0.614843242743973 8.02169825660311 0.788649343404327 0.0950287619992145 0.788649343404327 -0.614843242743973 3.0061488214551 2.22062679096207
64 29.2478842561545 71.753911004772 0.238606318268671 0.222907479470087 1.81154666825141e-06 -0.0338847893480846 26.0360004202525 0.147338840376254 8.76533352273206 0.989086076191845 -0.108557755924502 -0.989086076191845 0.147338840376254 2.87577539319403 2.23976107409209
65 29.2478842561545 72.2929001752437 0.0938125150431082 0.0682861070161535 0.0302859450301254 0.00675761361683285 27.4000004626609 -0.202810735193761 10.0243244943889 -0.979217956172254 -0.0639656403004563 -0.979217956172254 0.202810735193761 2.2549635992712 1.8296535241795
66 29.2478842561545 72.7420578173035 0.01199620080972 -0.0400039991476631 0.795085214326409 0.00107915593870775 27.381301313881 0.104999323004103 9.73821153837006 0.994472293313735 -0.028457396387273 0.994472293313735 -0.104999323004103 1.9373264148981 -0.207358584101754
67 29.2478842561545 73.2810469877752 0.0173008522186461 -0.00609674653805259 0.48046785344964 -0.00583455226419547 27.0660924144175 0.0452901971712738 7.41781617880895 0.998973872551323 -0.0357391458103653 0.998973872551323 -0.0452901971712738 2.57185272303566 0.144791243771097
68 29.2478842561545 73.730204629835 0.117189461616504 0.0942593177623872 0.00823946645399376 -0.0593060701906962 26.3100003898144 0.17657008033898 5.83812506138347 0.984288071008222 -0.0521581158570869 0.984288071008222 -0.17657008033898 2.9926265144645 -0.185379204847746
69 29.2478842561545 74.2691938003067 0.223175196329515 0.210440363482458 2.0403662021775e-07 -0.0426201386898852 27.1128004379272 0.0983381235562239 10.9960001659393 0.995153060315568 0.0900646147648234 0.995153060315568 -0.0983381235562239 4.43627774955471 2.30795426248951
70 29.2478842561545 74.7183514423665 0.141535322622893 0.127576547380989 8.39323651328697e-05 -0.0436062159834566 27.1809528290279 0.129364003401651 9.94523824845987 0.991597173565908 0.0826686669415786 0.991597173565908 -0.129364003401651 4.72162142946619 2.27593651341992
71 29.2478842561545 75.2573406128382 0.194741949335757 0.183071542804391 3.2323635763708e-07 -0.0365587036927777 26.4052014159254 0.0937615757851479 15.3510641046309 0.995594680031129 0.0952164873395608 0.995594680031129 -0.0937615757851479 4.33400492828733 2.3307197761758
72 29.2478842561545 75.7064982548979 0.271006335244606 0.260592140033815 2.45845798153677e-10 -0.0317451188806535 26.2223781172212 0.0843376259775386 16.5531471488359 0.996437235777785 0.167523258099085 0.996437235777785 -0.0843376259775386 4.45257990538198 2.69952393588547
73 29.2478842561545 76.2454874253697 0.395198382814934 0.386369162126101 1.09770754042872e-15 -0.0266233925065818 26.1688099407014 0.0482830375329119 19.9952384157905 0.998833694008465 0.247947329718956 0.998833694008465 -0.0482830375329119 4.58877071460345 3.00482425179996
74 29.2478842561545 76.7844765958413 0.335406480774841 0.326718983791506 2.66404648701934e-14 -0.0096607767380359 25.7945516506831 0.0324922719295086 28.0262826884834 0.999471986733425 0.268583187266941 0.999471986733425 -0.0324922719295086 4.99556329337922 3.06061750151662
75 29.2478842561545 77.2336342379011 0.336620621962657 0.328379884347286 4.4857837018546e-15 -0.00737179748752961 25.0942076677229 0.035168619128799 26.9509152482468 0.999381392776838 0.208469260129959 0.999381392776838 -0.035168619128799 3.94782009542012 2.80202881632077
76 29.2478842561545 77.7726234083728 0.00807994765670247 -0.0080488336822131 0.607176842706072 -0.0016002783371322 21.8134924911317 0.0293076641874318 20.3071431405251 0.999570438148246 -0.0189820913529876 -0.999570438148246 0.0293076641874318 2.54757116325584 1.28880596719227
77 29.2478842561545 78.2217810504326 0.00672010183155718 -0.00904624575841817 0.653903590560156 -0.00144327503197047 22.1500004132589 0.026771288548457 20.7500002920743 0.999641584824008 -0.0166728562803203 -0.999641584824008 0.026771288548457 2.53753837124479 1.25090544677148
78 29.2478842561545 78.7607702209043 0.209468915837068 0.198998305450804 1.96282158480174e-08 -0.00557823114903975 23.193290394622 0.0204539123668313 34.9735937816337 0.999790796851466 -0.12420103197887 -0.999790796851466 0.0204539123668313 3.26599917646244 2.33239640089911
79 29.2478842561545 79.2099278629641 0.297397747720846 0.289591056028855 1.59903653951169e-14 -0.00659123995485796 23.3483609996858 0.0214745043446587 45.3847003521123 0.999769396242529 -0.158458625510488 -0.999769396242529 0.0214745043446587 3.90411541074627 2.55988967738364
80 29.2478842561545 79.7489170334358 0.368267463805619 0.361363283082183 5.60779225593687e-19 -0.00387712544274461 20.8008963779737 0.0259727767112704 64.5275997662095 0.999662650532621 -0.233443538445851 -0.999662650532621 0.0259727767112704 3.93850687147624 2.73715102194214
81 29.2478842561545 80.2879062039075 0.224814373021934 0.212106411923933 1.79369423884577e-07 -0.00248921005569991 18.7600002861023 0.0485501128559101 70.0324013290406 0.998820747953144 -0.199456876409878 -0.998820747953144 0.0485501128559101 3.64816717752027 2.46849185389755
82 29.2478842561545 80.7370638459673 0.201362231922717 0.167377646047088 0.00507249168048818 0.0126932078903188 22.5420003032684 -0.0237086329517821 84.7170014381409 -0.999718910856225 0.0819090906091855 -0.999718910856225 0.0237086329517821 4.15326313508728 0.765135632114529
83 29.2478842561545 81.276053016439 0.146112733369812 0.113270915422497 0.0164593988697734 -0.00756913269851867 15.5781820898706 0.0344414651701321 56.3745464194905 0.999406716745957 -0.136777748969228 -0.999406716745957 0.0344414651701321 3.8976430915884 2.23595494266414
84 29.2478842561545 81.7252106584987 0.15574767226066 0.129770677560988 0.00407707470031982 -0.00302589421303491 12.7948531530359 0.0604621794101865 44.468383145683 0.998170488875007 -0.130767254890228 -0.998170488875007 0.0604621794101865 2.59529070126513 1.98632782637978
85 29.2478842561545 82.2641998289704 0.0180584177951075 -0.010403657051411 0.533279605572559 -0.00807887121058621 0.473611114236216 0.145244868001275 28.8020836512248 0.989395738983796 0.00755628249038738 -0.989395738983796 0.145244868001275 2.2169025155964 0.87975308937965
86 29.2478842561545 82.7133574710302 0.0187687147440486 -0.0279565845538539 0.671736767131 -0.00397175153761587 -2.31666669804189 0.0937430786380909 21.0800002257029 0.99559642185348 0.0497860342023935 -0.99559642185348 0.0937430786380909 2.40772145262192 1.0685288526668
87 29.2478842561545 83.2523466415019 0.00882152135884383 -0.211440362783635 0.960911490231093 -0.00827698184946405 -6.86111121107307 0.270841437499501 17.7888890769746 0.962623974214856 -0.023522783984927 -0.962623974214856 0.270841437499501 2.51483715850706 0.931770373790358
88 29.2478842561545 83.7913358119736 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
89 29.2478842561545 84.2404934540334 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
90 29.2478842561545 84.7794826245051 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
91 29.2478842561545 85.2286402665649 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
92 29.2478842561545 85.7676294370366 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
93 29.2478842561545 86.2167870790963 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
94 29.2478842561545 86.755776249568 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
95 29.2478842561545 87.2947654200398 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
96 29.2478842561545 87.7439230620995 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
97 29.2478842561545 88.2829122325712 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
98 29.2478842561545 88.732069874631 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
99 29.2478842561545 89.2710590451027 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
100 29.2478842561545 89.7202166871625 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
101 29.2478842561545 90.2592058576342 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
102 29.2478842561545 90.7083634996939 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
103 29.2478842561545 91.2473526701656 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
104 29.2478842561545 91.7863418406374 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
105 29.2478842561545 92.2354994826972 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
106 29.2478842561545 92.7744886531688 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
107 29.2478842561545 93.2236462952286 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
108 29.2478842561545 93.7626354657003 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
109 29.2478842561545 94.2117931077601 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
110 29.2478842561545 94.7507822782318 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
111 29.2478842561545 95.2897714487035 0.678203345163856 0.59775418145482 0.0107232418404289 -0.0243886980602353 7.4954546391964 -0.104059250900322 35.1181818301027 -0.994571099671644 -0.0765991478105463 0.994571099671644 -0.104059250900322 1.34023841167909 1.88917187986159
112 29.2478842561545 95.7389290907632 0.115692304650413 0.0567384582937741 0.158143397463287 -0.0122759211659822 4.82121220693895 0.117123591015261 22.8060608170927 0.993117346756006 0.0562679824557054 -0.993117346756006 0.117123591015261 1.62045478043392 0.311248999907628
113 29.2478842561545 96.277918261235 0.272591596699392 0.203314605908858 0.0353730327177939 -0.00814584507754269 -5.01250011101365 -0.158841618708897 18.4458337239921 -0.987304076850662 0.202547988769068 -0.987304076850662 0.158841618708897 1.34966774675507 2.09683711245706
114 29.2478842561545 96.7270759032947 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
115 29.2478842561545 97.2660650737665 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
116 29.2478842561545 97.7152227158262 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
117 29.2478842561545 98.2542118862979 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
118 29.2478842561545 98.7932010567696 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
119 29.2478842561545 99.2423586988294 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
120 29.2478842561545 99.7813478693011 0.168865763151146 -0.015830733926377 0.435031070968096 0.0155409045452812 -0.545833294590311 0.134339691423979 21.7458335996295 0.990935339620154 -0.0384593382701649 -0.990935339620154 0.134339691423979 1.95158740389883 1.49032701500918
121 29.2478842561545 100.230505511361 0.0612686794579871 -0.0951865406323484 0.684302063213987 0.00756716160323516 -3.77000004251798 0.0951949591258907 6.53000004614393 0.99545864793924 -0.241005522288131 -0.99545864793924 0.0951949591258907 1.94720700523555 1.0075779590972
122 29.2478842561545 100.769494681833 0.0596774022541194 -0.0849876127837084 0.670347008346885 0.00478524075124388 1.29375001089648 -0.0884754414695478 37.112500706222 -0.996078358492327 0.103883913645413 -0.996078358492327 0.0884754414695478 2.22547721971559 0.977920397630573
123 29.2478842561545 101.218652323892 0.0354209683555413 -0.0449606176148303 0.648714793930675 0.000189189363244123 0.959259268586285 0.0930100379817014 30.4037043209429 0.995665171046292 0.0810207496783068 -0.995665171046292 0.0930100379817014 2.12985191622207 1.09519698693094
124 29.2478842561545 101.757641494364 0.0434619914622436 -0.0397152266714742 0.599895582197977 -0.00546696240382116 1.35769231206714 0.0853968023774102 24.7961545131909 0.996347020943865 0.0325994219530757 -0.996347020943865 0.0853968023774102 1.70477831386558 0.636489941927977
125 29.2478842561545 102.206799136424 0.425836475320968 0.29824458094785 0.0823493540246822 -0.0150209683785569 2.50833334277074 0.0836319710716 26.2625008563822 0.996496710187585 0.140915486384095 -0.996496710187585 0.0836319710716 2.02088319585042 0.888596556862522
126 29.2478842561545 102.745788306896 0.0444243111255879 -0.0320217439843651 0.566648381067855 -0.00789024105825784 8.85595256728785 0.137896415225166 32.2369053661823 0.990446656144615 -0.0138871829420366 0.990446656144615 -0.137896415225166 0.865468177000399 -0.139151669400764
127 29.2478842561545 103.284777477367 0.110937574580309 0.036849039128668 0.243886112825471 -0.00121360532011058 12.3685187057213 0.0697126078120656 50.9351864920722 0.997567116695434 -0.0694057060054852 0.997567116695434 -0.0697126078120656 0.868467110994927 -1.31078144274145
128 29.2478842561545 103.733935119427 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
129 29.2478842561545 104.272924289899 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
130 29.2478842561545 104.722081931958 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
131 29.2478842561545 105.26107110243 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
132 29.2478842561545 105.71022874449 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
133 29.2478842561545 106.249217914962 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
134 29.2478842561545 106.788207085433 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
135 29.2478842561545 107.237364727493 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
136 29.2478842561545 107.776353897965 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
137 29.2478842561545 108.225511540025 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
138 29.2478842561545 108.764500710496 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
139 29.2478842561545 109.213658352556 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
140 29.2478842561545 109.752647523028 0.0377741925631639 -0.237147466704503 0.873915621596259 0.00581450185983709 10.4233335256576 -0.101088666352422 67.8566677729289 -0.994877420356442 0.0164157263940839 0.994877420356442 -0.101088666352422 1.9437861521005 1.06777247841326
141 29.2478842561545 110.2916366935 0.228091612111984 0.0737099345343805 0.274049365520359 -0.000177501877452692 11.0269232346461 0.0531910931408609 68.9500018816728 0.998584351775292 0.0689959794545364 0.998584351775292 -0.0531910931408609 1.82139323953323 1.53772402767361
142 29.2478842561545 110.740794335559 0.0314693241741538 -0.129952455130154 0.825430064172731 0.00333592258096536 13.6311113039653 -0.0561097600784897 76.1711123890347 -0.998424606479595 0.0092828396848733 0.998424606479595 -0.0561097600784897 1.5803964608617 0.758744327545583
143 29.2478842561545 111.279783506031 0.514926177077541 0.417911412493049 0.026855867928476 -0.0210694097608918 15.273077084468 0.0303703182180657 51.5846161842346 0.999538715493969 0.0582799595497625 0.999538715493969 -0.0303703182180657 1.38422684049835 1.44906087094721
144 29.2478842561545 111.728941148091 0.268431313306897 0.226627388353006 0.00421176752825995 -0.00328897192716981 13.9276317546242 0.0485529878019372 69.7618426774677 0.99882060820525 -0.112318620920326 -0.99882060820525 0.0485529878019372 2.25013791384321 1.99138261346166
145 29.2478842561545 112.267930318562 0.11865926834612 0.0897628509148453 0.0212269292947684 0.0043521942158941 16.523437757045 -0.0346166339617408 92.1750019006431 -0.999400664725194 -0.0631193224556091 -0.999400664725194 0.0346166339617408 2.78177294096597 1.82231411844267
146 29.2478842561545 112.717087960622 0.00383666800256299 -0.0193299211136566 0.847644446084218 0.00119908760771537 16.9589890281806 -0.0471917635267867 103.386518676629 -0.998885848060343 0.00485954632269894 -0.998885848060343 0.0471917635267867 2.37800318165689 0.85527391570981
147 29.2478842561545 113.256077131094 0.0385296611111568 0.0184990290509726 0.151678059415196 0.00130023540040899 17.0158251471792 -0.0275941481804787 107.42424456439 -0.999619208992201 0.0388463932061838 -0.999619208992201 0.0275941481804787 2.17331292526478 0.370976110588077
148 29.2478842561545 113.795066301566 0.0620241790402477 0.0340249008026431 0.117063108293809 -4.85930337048648e-05 12.1700002091272 0.00840400743118843 78.8757155214037 0.999964685705999 -0.0584312481839309 0.999964685705999 -0.00840400743118843 2.54149202139223 0.548446094544301
149 29.2478842561545 114.244223943625 0.0567187560454564 0.0318955654150735 0.108734050211503 0.00149673359544479 12.2337554889389 -0.0157677263651543 83.5236300818527 -0.999875681675114 -0.0604832420076154 0.999875681675114 -0.0157677263651543 2.75517055796775 0.673649402002313
150 29.2478842561545 114.783213114097 0.0616086166195022 0.0422603406735127 0.0457745989108683 -0.00497535874536596 13.7535002195835 0.0227208204201414 100.15500164032 0.999741848838707 -0.0354141365400091 0.999741848838707 -0.0227208204201414 2.68674951616372 0.85645982369783
151 29.2478842561545 115.232370756157 0.0272940190962922 0.00467294977295019 0.304234322890153 -0.00475681175683657 12.6202249031388 0.0153319358611687 90.2915745290478 0.999882458963427 0.00877609508657375 0.999882458963427 -0.0153319358611687 2.8413613376501 1.26994849678579
152 29.2478842561545 115.771359926629 0.0993736970619691 0.0716621185100298 0.0333196445480273 -0.00723723629648678 14.8713237275096 0.0218795848407506 90.342648832237 0.999760613230586 -0.0276229517200386 -0.999760613230586 0.0218795848407506 2.29821306624276 1.36316232017475
153 28.7088950939552 24.23302134443 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999 99999
