156.21 155.59 155.06 154.53 154.33 154.19 154.04 154.03 154.03 154.02 153.96 153.9 153.82 153.69 153.56 153.56 153.86 154.15 154.09 153.55 153.01 152.67 152.51 152.35 152.2 152.07 151.93 152.23 152.66 153.1 154.06 155.09 156.13 156.91 157.69 158.38 158.18 157.97 157.85 158.03 158.21 158.45 158.82 159.18 159.5 159.74 159.98 160.15 160.27 160.38 160.47 160.56 160.65 161.18 161.85 162.53 164.06 165.73 167.4 168.83 170.26 171.7 173.11 174.52 176.13 178.6 181.07 183.64 186.43 189.23 191.73 193.78 195.84 197.9 199.96 202 203.33 204.24 205.15 205.63 205.95 206.26 206.3 206.29 206.28 205.92 205.54 205.16 204.71 204.26 203.88 203.75 203.63 203.51 203.39 203.27 202.92 202.21 201.51 200.9 200.38 199.86 199.51 199.28 199.03 198.78 198.52 198.26 197.96 197.65 197.33 197.67 198.05 198.37 197.91 197.45 196.19 190.88 185.59 179.07 169.32 159.57 151.32 145.42 139.5 134.92 131.71 128.49 126.3 124.76 123.22 122.27 121.56 120.86 121.19 121.76 122.34 123.76 125.24 126.69 127.31 127.93 128.36 127.8 127.24 126.08 123.22 120.36 115.51 107.35 99.18 94.35 93.06 91.75 91.25 91.28 91.32 91.38 91.44 91.51 91.41 91.29 91.16 90.79 90.39 89.99 89.7
156.01 155.52 155.06 154.6 154.42 154.27 154.13 154.12 154.12 154.12 154.1 154.09 154.08 154.1 154.12 154.28 154.73 155.19 155.2 154.65 154.09 153.72 153.5 153.28 153.18 153.14 153.1 153.56 154.18 154.8 155.86 156.99 158.12 158.66 159.21 159.66 159.2 158.74 158.41 158.57 158.72 158.96 159.35 159.75 160.13 160.48 160.83 161.03 161.09 161.15 161.2 161.26 161.31 161.97 162.83 163.68 165.33 167.12 168.9 170.07 171.23 172.41 173.88 175.34 177.04 179.68 182.32 184.91 187.39 189.86 192.11 194.01 195.9 197.96 200.16 202.37 203.7 204.53 205.37 205.77 206 206.25 206.23 206.17 206.1 205.72 205.33 204.94 204.46 203.98 203.57 203.48 203.39 203.28 203.12 202.96 202.59 201.9 201.21 200.59 200.02 199.46 199.21 199.14 199.07 198.7 198.24 197.77 197.49 197.24 196.98 197.61 198.29 198.86 198.05 197.26 195.47 189.06 182.68 175.22 165.08 154.94 146.86 141.91 136.94 133 130.06 127.11 125.35 124.31 123.26 122.35 121.51 120.67 120.26 119.95 119.66 120.67 121.76 122.84 123.75 124.66 125.29 124.62 123.94 122.72 120.06 117.39 112.9 105.53 98.15 93.9 92.85 91.79 91.34 91.29 91.24 91.36 91.53 91.7 91.57 91.38 91.19 90.93 90.67 90.41 90.04
155.81 155.44 155.06 154.68 154.51 154.36 154.21 154.21 154.21 154.21 154.25 154.29 154.36 154.55 154.74 155.08 155.7 156.32 156.43 155.89 155.36 154.96 154.67 154.38 154.34 154.42 154.49 155.17 156.03 156.88 158.04 159.24 160.45 160.68 160.91 161.05 160.32 159.59 159.04 159.15 159.26 159.47 159.87 160.27 160.73 161.24 161.75 161.99 161.99 161.99 162 162.02 162.03 162.89 164.01 165.12 166.88 168.73 170.59 171.6 172.61 173.65 175.06 176.48 178.17 180.96 183.74 186.4 188.81 191.22 193.52 195.67 197.81 199.87 201.86 203.84 204.83 205.26 205.7 205.75 205.68 205.62 205.57 205.51 205.46 205.2 204.93 204.65 204.34 204.02 203.71 203.46 203.2 202.98 202.83 202.67 202.31 201.63 200.96 200.4 199.94 199.48 199.4 199.54 199.67 199.22 198.57 197.93 197.81 197.77 197.73 197.99 198.27 198.35 195.81 193.31 190.05 183.33 176.62 169.25 160.28 151.29 144.23 139.99 135.74 132.33 129.71 127.09 125.56 124.7 123.84 123.02 122.23 121.43 120.64 119.86 119.09 119.49 119.96 120.44 120.97 121.5 121.82 121.07 120.33 119.08 116.57 114.07 110.04 103.69 97.32 93.73 92.85 91.96 91.51 91.33 91.15 91.24 91.43 91.63 91.52 91.36 91.19 91.02 90.86 90.68 90.32
155.63 155.37 155.06 154.76 154.59 154.45 154.3 154.3 154.3 154.31 154.4 154.49 154.64 155.01 155.37 155.87 156.66 157.45 157.65 157.14 156.63 156.21 155.84 155.48 155.5 155.69 155.89 156.79 157.87 158.96 160.22 161.5 162.78 162.69 162.61 162.44 161.43 160.43 159.67 159.73 159.8 159.98 160.39 160.8 161.33 162.01 162.68 162.95 162.89 162.83 162.8 162.77 162.75 163.81 165.19 166.57 168.43 170.35 172.27 173.13 173.98 174.89 176.25 177.61 179.3 182.23 185.16 187.89 190.23 192.57 194.94 197.34 199.73 201.78 203.55 205.32 205.95 205.98 206.02 205.74 205.36 204.98 204.9 204.86 204.83 204.68 204.52 204.37 204.22 204.06 203.85 203.43 203.01 202.68 202.53 202.39 202.02 201.36 200.71 200.21 199.86 199.51 199.6 199.94 200.27 199.73 198.91 198.09 198.14 198.31 198.48 198.36 198.25 197.78 193.47 189.18 184.39 177.36 170.33 163.12 155.46 147.78 141.82 138.29 134.75 131.87 129.6 127.31 126.01 125.28 124.55 123.84 123.15 122.45 121.4 120.29 119.19 118.95 118.76 118.58 118.48 118.39 118.17 117.37 116.57 115.3 112.92 110.55 107.03 101.85 96.65 93.74 92.99 92.23 91.73 91.38 91.03 91.04 91.17 91.3 91.28 91.23 91.17 91.05 90.93 90.79 90.52
155.5 155.3 155.08 154.86 154.82 154.8 154.78 154.85 154.91 155.01 155.32 155.63 156.05 156.85 157.64 158.37 159.02 159.68 159.83 159.38 158.94 158.47 158 157.53 157.17 156.87 156.58 157.55 158.83 160.12 161.46 162.8 164.12 163.77 163.42 163 162.06 161.11 160.38 160.37 160.36 160.49 160.88 161.27 161.83 162.58 163.33 163.63 163.59 163.54 163.52 163.51 163.5 164.76 166.37 167.97 169.79 171.63 173.48 174.41 175.34 176.32 177.86 179.38 181.22 184.21 187.2 189.95 192.2 194.45 196.75 199.1 201.46 203.34 204.82 206.32 206.65 206.39 206.13 205.62 205.03 204.44 204.33 204.29 204.25 204.19 204.14 204.09 204.08 204.06 203.94 203.38 202.83 202.4 202.25 202.1 201.73 201.08 200.44 200.02 199.78 199.53 199.81 200.35 200.88 200.24 199.24 198.25 198.46 198.85 199.23 198.73 198.22 197.18 191.09 185.02 178.72 171.38 164.04 157.02 150.67 144.3 139.43 136.61 133.77 131.42 129.48 127.54 126.47 125.86 125.26 124.66 124.07 123.47 122.15 120.71 119.28 118.4 117.54 116.7 115.97 115.25 114.52 113.66 112.8 111.52 109.28 107.03 104.05 100.04 96 93.75 93.13 92.5 91.95 91.43 90.91 90.84 90.91 90.98 91.04 91.1 91.15 91.08 91 90.91 90.73
155.38 155.24 155.1 154.96 155.06 155.19 155.31 155.46 155.6 155.8 156.38 156.94 157.69 158.99 160.29 161.28 161.74 162.2 162.29 161.93 161.56 161.07 160.49 159.91 159.02 157.99 156.97 157.94 159.4 160.86 162.24 163.61 164.95 164.32 163.7 163.08 162.39 161.69 161.14 161.05 160.96 161.02 161.36 161.7 162.23 162.98 163.73 164.07 164.09 164.11 164.16 164.23 164.3 165.73 167.53 169.32 170.89 172.45 174.01 175.34 176.66 178.07 180.18 182.27 184.55 187.5 190.46 193.15 195.33 197.52 199.44 201.06 202.7 203.96 204.94 205.93 206.07 205.8 205.52 205.13 204.7 204.27 204.13 204.04 203.94 203.88 203.82 203.77 203.76 203.75 203.63 203.16 202.69 202.3 202.07 201.85 201.36 200.54 199.72 199.36 199.36 199.36 199.71 200.25 200.78 200.32 199.56 198.8 198.96 199.25 199.54 197.94 196.34 194.19 187.1 180.04 173.04 166.25 159.45 153.29 148.5 143.67 139.89 137.51 135.11 132.94 130.96 128.98 127.75 126.91 126.09 125.33 124.59 123.85 122.52 121.09 119.66 118.41 117.17 115.96 114.94 113.92 112.95 112.11 111.27 110.02 107.91 105.79 102.99 99.28 95.58 93.6 93.08 92.56 91.98 91.38 90.78 90.66 90.69 90.72 90.85 91 91.15 91.11 91.06 91 90.9
155.26 155.18 155.12 155.06 155.31 155.58 155.84 156.07 156.29 156.61 157.44 158.26 159.34 161.15 162.94 164.18 164.45 164.73 164.74 164.47 164.19 163.67 162.98 162.3 160.85 159.09 157.35 158.33 159.97 161.6 163.02 164.43 165.77 164.87 163.98 163.16 162.72 162.28 161.9 161.72 161.55 161.54 161.83 162.12 162.63 163.38 164.13 164.5 164.59 164.68 164.8 164.95 165.09 166.71 168.69 170.67 171.99 173.26 174.55 176.27 178 179.83 182.5 185.16 187.88 190.8 193.72 196.35 198.46 200.58 202.12 203.01 203.92 204.58 205.05 205.53 205.49 205.2 204.91 204.64 204.38 204.11 203.94 203.78 203.63 203.57 203.5 203.45 203.44 203.43 203.33 202.94 202.55 202.19 201.89 201.59 200.98 199.99 199 198.71 198.95 199.19 199.61 200.14 200.66 200.38 199.88 199.37 199.47 199.64 199.8 197 194.23 190.87 182.88 174.91 167.38 161.29 155.2 150.08 146.93 143.75 141.09 139.11 137.12 135.05 132.93 130.81 129.31 128.13 126.95 125.92 124.93 123.94 122.71 121.45 120.19 118.73 117.28 115.88 114.81 113.75 112.76 112.06 111.35 110.25 108.34 106.42 103.54 99.46 95.38 93.29 92.83 92.38 91.83 91.23 90.64 90.52 90.54 90.55 90.74 90.96 91.17 91.13 91.1 91.06 91.01
156.39 156.45 156.52 156.59 156.86 157.15 157.44 157.81 158.19 158.64 159.56 160.49 161.63 163.4 165.17 166.35 166.54 166.74 166.73 166.51 166.29 165.73 164.96 164.19 162.35 160.07 157.8 158.72 160.36 162.01 163.39 164.75 166.03 165.12 164.2 163.39 163.19 162.99 162.77 162.51 162.26 162.18 162.4 162.62 163.13 163.94 164.76 165.15 165.24 165.34 165.56 165.84 166.12 167.81 169.83 171.85 172.98 174.04 175.12 177.06 179 181.11 184.24 187.37 190.45 193.4 196.34 198.96 200.99 203.02 204.23 204.51 204.8 204.95 205.01 205.07 204.91 204.64 204.36 204.21 204.08 203.95 203.74 203.52 203.31 203.24 203.17 203.11 203.1 203.1 203.02 202.72 202.42 202.09 201.71 201.34 200.6 199.43 198.27 198.06 198.54 199.02 199.52 200.03 200.54 200.45 200.2 199.95 199.97 200.03 200.02 196.05 192.09 187.54 178.65 169.77 161.73 156.35 150.96 146.91 145.4 143.85 142.28 140.71 139.13 137.16 134.9 132.64 130.87 129.34 127.81 126.5 125.26 124.02 122.91 121.81 120.71 119.05 117.39 115.8 114.69 113.57 112.58 112.01 111.44 110.48 108.77 107.05 104.09 99.62 95.16 92.98 92.59 92.2 91.67 91.09 90.5 90.37 90.38 90.39 90.63 90.91 91.18 91.16 91.14 91.12 91.13
157.74 157.98 158.21 158.43 158.72 159.01 159.31 159.87 160.43 161.06 162.04 163.01 164.14 165.68 167.22 168.23 168.38 168.52 168.5 168.31 168.11 167.52 166.66 165.81 163.65 160.98 158.31 159.11 160.64 162.17 163.44 164.69 165.86 165.11 164.37 163.74 163.78 163.81 163.74 163.42 163.1 162.95 163.08 163.2 163.74 164.72 165.69 166.09 166.11 166.13 166.51 167.02 167.53 169.11 170.92 172.74 173.77 174.74 175.74 177.47 179.21 181.18 184.44 187.71 190.91 193.97 197.02 199.61 201.42 203.24 204.19 204.19 204.2 204.23 204.28 204.33 204.31 204.26 204.2 204.09 203.98 203.86 203.52 203.17 202.83 202.67 202.51 202.38 202.41 202.44 202.4 202.16 201.93 201.52 200.81 200.11 199.28 198.3 197.32 197.35 198.1 198.84 199.5 200.13 200.75 200.74 200.57 200.4 200.21 200.02 199.73 195.16 190.6 185.44 176.38 167.32 159.4 155 150.58 147.5 146.88 146.25 144.94 142.88 140.83 138.63 136.29 133.95 131.93 130.06 128.19 126.74 125.39 124.05 123.06 122.11 121.15 119.71 118.27 116.88 115.98 115.07 114.18 113.42 112.66 111.59 109.9 108.22 105.06 100.15 95.26 92.9 92.46 92.03 91.51 90.95 90.39 90.27 90.27 90.27 90.55 90.86 91.17 91.17 91.16 91.17 91.26
159.11 159.51 159.89 160.27 160.57 160.86 161.19 161.94 162.68 163.48 164.51 165.54 166.65 167.96 169.27 170.11 170.21 170.31 170.27 170.1 169.94 169.3 168.36 167.43 164.94 161.87 158.81 159.49 160.91 162.33 163.49 164.64 165.69 165.12 164.54 164.1 164.37 164.63 164.71 164.32 163.94 163.72 163.75 163.79 164.37 165.5 166.63 167.04 166.98 166.93 167.45 168.2 168.95 170.4 172.01 173.62 174.55 175.44 176.37 177.89 179.42 181.25 184.65 188.05 191.38 194.54 197.7 200.26 201.86 203.46 204.14 203.87 203.6 203.51 203.55 203.59 203.72 203.88 204.03 203.98 203.87 203.77 203.3 202.81 202.34 202.09 201.85 201.65 201.71 201.77 201.78 201.61 201.44 200.93 199.88 198.84 197.92 197.14 196.35 196.63 197.65 198.67 199.5 200.26 201.02 201.06 200.95 200.83 200.39 199.94 199.33 194.29 189.26 183.66 174.66 165.66 158.12 154.84 151.54 149.46 149.51 149.55 148.18 145.27 142.38 139.79 137.39 135 132.72 130.49 128.27 126.75 125.4 124.05 123.18 122.36 121.53 120.67 119.79 118.98 118.56 118.14 117.51 116.29 115.08 113.66 111.84 110.03 106.55 101.16 95.78 93.14 92.5 91.86 91.33 90.83 90.34 90.24 90.24 90.24 90.51 90.81 91.11 91.12 91.13 91.17 91.43
