Jan_prc Feb_prc Mar_prc Apr_prc Mai_prc Jun_prc Jul_prc Aug_prc Sep_prc Okt_prc Nov_prc Dez_prc
14.7 25.2 8.2 9.9 16.3 44.8 24.6 31 21.1 19 23.9 6.6
5.4 8.8 25.4 8.3 25.6 36.7 23.9 18.8 5.3 40.7 40 13.7
16.6 12.9 12.5 11.1 5.5 39 45.8 52 74 30.4 8.1 19.7
5.4 5.2 19.2 28.4 16.9 29.2 54.9 60.5 41.9 21.1 16.2 10.4
7.2 7.5 19.2 26.6 22.6 33 36.4 44.4 3.8 22.2 5.4 19.4
3.2 8.6 8.7 25.7 24.4 12.7 58.1 82.2 7.6 23 21.5 11.5
9.4 7.3 21.7 7.6 21.5 35.9 30.2 21.9 22.6 29.3 8.9 19.4
32.7 17.2 21.4 17.3 15.2 28.1 59.8 48.4 19.1 16.2 17.4 27.5
6 4.4 8.7 10.6 21.6 25.7 49 94 31.6 40.4 14.3 9.6
17.1 14.8 8.5 11.9 11.9 51.2 75.3 19.9 25.4 17.7 11.2 8.5
20 26.3 18 5.3 32.5 11.6 66.8 52.1 18.5 16.2 22.3 8.4
4.7 3.5 4.6 15.7 17.8 35.2 17.5 50.1 19.6 23.7 12 12.8
3.6 9.3 13.9 9.5 9.5 7.4 81 42 33.6 14.7 9.8 7.8
7.2 16.1 5.6 6.2 7.6 43.3 44.3 80.5 43.9 38.6 29.1 11.2
13.3 5.4 7.2 11.1 16.7 91.6 27.8 6.2 15.1 33.9 14.5 4.2
3.4 8.6 4.2 15.9 2.7 15.3 29.3 16.6 25.7 13.1 21.8 27
2.1 12 10 18.3 23.2 4.5 54.3 15.2 50.1 17.5 22.4 12.9
9.5 4.6 8.9 25.6 18.2 6.9 22.2 47.7 9.7 59.9 21.7 37.8
17 6.5 5.6 12.1 7.4 22 46.1 52.4 35.3 23.6 15.7 13.9
12.5 6.5 13.1 11.2 13.8 17 29.1 42.9 18.7 32.3 13.6 10.3
16.3 22.5 7.1 0.8 30.4 6.4 44.1 55.5 44.2 26.7 35.9 12.2
22.5 7.2 8.4 7.9 39.6 15 54 84.1 23.2 29.8 20.7 10.4
28.9 13.1 11.1 8.2 13.2 46 31.3 34.5 23.1 31.6 20.2 27
18.8 8.4 16.3 17.7 9.6 15.1 52.8 39.3 46.3 15.2 21.2 6.6
36.4 5.1 3.7 7.9 17.6 65.3 38.7 47.8 29.8 43.5 30.5 13.7
35.9 15.4 19.3 11.8 7.9 27.2 62.2 39.5 14.4 29.3 14.9 15.5
16.2 17.3 13.1 8.3 30.6 22.7 23.8 12.3 11.4 24.7 21.3 17.8
6 18.6 4.8 6.3 5.9 16.1 6.6 18.8 30.4 18.8 18.6 6.1
