462 460 458 457 455 454 452 449 446 445 443
459 459 456 455 455 454 453 452 450 448 446
460 457 457 457 456 454 453 452 451 449 449
460 458 457 457 457 456 454 453 451 450 449
459 456 454 454 454 455 455 453 451 449 448
457 452 451 450 452 453 453 454 450 446 445
452 449 446 448 452 450 446 447 445 444 442
448 444 441 445 447 444 442 440 439 439 437
443 440 438 441 441 439 438 438 437 434 432
438 436 436 436 436 435 436 436 435 434 429
433 433 434 434 433 435 435 435 434 432 428
