Y;X;Hoehe;Dbasal;Dbrust;Cones;Alter
17621;355;349.6;500;15.6;9.39;1;156
17622;355;365.6;500;15.6;9.39;1;156
17623;355;381.6;500;15.6;9.39;1;156
17624;355;397.6;500;15.6;9.39;1;156
17625;325;301.6;500;15.6;9.39;1;156
17626;325;317.6;500;15.6;9.39;1;156
17627;325;333.6;500;15.6;9.39;1;156
17628;325;349.6;500;15.6;9.39;1;156
17629;325;365.6;500;15.6;9.39;1;156
17630;325;381.6;500;15.6;9.39;1;156
17631;325;397.6;500;15.6;9.39;1;156
17632;373.4;306;550;14.32;9.71;1;159
17633;373.4;322;550;14.32;9.71;1;159
17634;373.4;338;550;14.32;9.71;1;159
17635;373.4;354;550;14.32;9.71;1;159
17636;373.4;370;550;14.32;9.71;1;159
17637;373.4;386;550;14.32;9.71;1;159
17638;343.4;306;550;14.32;9.71;1;159
17639;343.4;322;550;14.32;9.71;1;159
17640;343.4;338;550;14.32;9.71;1;159
17641;343.4;354;550;14.32;9.71;1;159
17642;343.4;370;550;14.32;9.71;1;159
17643;343.4;386;550;14.32;9.71;1;159
17644;313.4;306;550;14.32;9.71;1;159
17645;313.4;322;550;14.32;9.71;1;159
17646;313.4;338;550;14.32;9.71;1;159
17647;313.4;354;550;14.32;9.71;1;159
17648;313.4;370;550;14.32;9.71;1;159
17649;313.4;386;550;14.32;9.71;1;159
17650;385.8;315.6;600;14.01;9.71;1;159
17651;385.8;331.6;600;14.01;9.71;1;159
17652;385.8;347.6;600;14.01;9.71;1;159
17653;385.8;363.6;600;14.01;9.71;1;159
17654;385.8;379.6;600;14.01;9.71;1;159
17655;385.8;395.6;600;14.01;9.71;1;159
17656;355.8;315.6;600;14.01;9.71;1;159
17657;355.8;331.6;600;14.01;9.71;1;159
17658;355.8;347.6;600;14.01;9.71;1;159
17659;355.8;363.6;600;14.01;9.71;1;159
17660;355.8;379.6;600;14.01;9.71;1;159
17661;355.8;395.6;600;14.01;9.71;1;159
17662;325.8;315.6;600;14.01;9.71;1;159
17663;325.8;331.6;600;14.01;9.71;1;159
17664;325.8;347.6;600;14.01;9.71;1;159
17665;325.8;363.6;600;14.01;9.71;1;159
17666;325.8;379.6;600;14.01;9.71;1;159
17667;325.8;395.6;600;14.01;9.71;1;159
17668;396.6;311.6;650;9.55;6.68;1;160
17669;396.6;327.6;650;9.55;6.68;1;160
17670;396.6;343.6;650;9.55;6.68;1;160
17671;396.6;359.6;650;9.55;6.68;1;160
17672;396.6;375.6;650;9.55;6.68;1;160
17673;396.6;391.6;650;9.55;6.68;1;160
17674;366.6;311.6;650;9.55;6.68;1;160
17675;366.6;327.6;650;9.55;6.68;1;160
17676;366.6;343.6;650;9.55;6.68;1;160
17677;366.6;359.6;650;9.55;6.68;1;160
17678;366.6;375.6;650;9.55;6.68;1;160
17679;366.6;391.6;650;9.55;6.68;1;160
17680;336.6;311.6;650;9.55;6.68;1;160
17681;336.6;327.6;650;9.55;6.68;1;160
17682;336.6;343.6;650;9.55;6.68;1;160
17683;336.6;359.6;650;9.55;6.68;1;160
17684;336.6;375.6;650;9.55;6.68;1;160
17685;336.6;391.6;650;9.55;6.68;1;160
17686;306.6;311.6;650;9.55;6.68;1;160
17687;306.6;327.6;650;9.55;6.68;1;160
17688;306.6;343.6;650;9.55;6.68;1;160
17689;306.6;359.6;650;9.55;6.68;1;160
17690;306.6;375.6;650;9.55;6.68;1;160
17691;306.6;391.6;650;9.55;6.68;1;160
17692;382.2;315.6;650;15.28;10.19;1;162
17693;382.2;331.6;650;15.28;10.19;1;162
17694;382.2;347.6;650;15.28;10.19;1;162
17695;382.2;363.6;650;15.28;10.19;1;162
17696;382.2;379.6;650;15.28;10.19;1;162
17697;382.2;395.6;650;15.28;10.19;1;162
17698;352.2;315.6;650;15.28;10.19;1;162
17699;352.2;331.6;650;15.28;10.19;1;162
17700;352.2;347.6;650;15.28;10.19;1;162
17701;352.2;363.6;650;15.28;10.19;1;162
17702;352.2;379.6;650;15.28;10.19;1;162
17703;352.2;395.6;650;15.28;10.19;1;162
17704;322.2;315.6;650;15.28;10.19;1;162
17705;322.2;331.6;650;15.28;10.19;1;162
17706;322.2;347.6;650;15.28;10.19;1;162
17707;322.2;363.6;650;15.28;10.19;1;162
17708;322.2;379.6;650;15.28;10.19;1;162
17709;322.2;395.6;650;15.28;10.19;1;162
17710;371.8;311.2;600;12.73;10.5;1;165
17711;371.8;327.2;600;12.73;10.5;1;165
17712;371.8;343.2;600;12.73;10.5;1;165
17713;371.8;359.2;600;12.73;10.5;1;165
17714;371.8;375.2;600;12.73;10.5;1;165
17715;371.8;391.2;600;12.73;10.5;1;165
17716;341.8;311.2;600;12.73;10.5;1;165
17717;341.8;327.2;600;12.73;10.5;1;165
17718;341.8;343.2;600;12.73;10.5;1;165
17719;341.8;359.2;600;12.73;10.5;1;165
17720;341.8;375.2;600;12.73;10.5;1;165
17721;341.8;391.2;600;12.73;10.5;1;165
17722;311.8;311.2;600;12.73;10.5;1;165
17723;311.8;327.2;600;12.73;10.5;1;165
17724;311.8;343.2;600;12.73;10.5;1;165
17725;311.8;359.2;600;12.73;10.5;1;165
17726;311.8;375.2;600;12.73;10.5;1;165
17727;311.8;391.2;600;12.73;10.5;1;165
17728;387.4;300;800;14.64;10.66;1;167
17729;387.4;316;800;14.64;10.66;1;167
17730;387.4;332;800;14.64;10.66;1;167
17731;387.4;348;800;14.64;10.66;1;167
17732;387.4;364;800;14.64;10.66;1;167
17733;387.4;380;800;14.64;10.66;1;167
17734;387.4;396;800;14.64;10.66;1;167
17735;357.4;300;800;14.64;10.66;1;167
17736;357.4;316;800;14.64;10.66;1;167
17737;357.4;332;800;14.64;10.66;1;167
17738;357.4;348;800;14.64;10.66;1;167
17739;357.4;364;800;14.64;10.66;1;167
17740;357.4;380;800;14.64;10.66;1;167
17741;357.4;396;800;14.64;10.66;1;167
17742;327.4;300;800;14.64;10.66;1;167
17743;327.4;316;800;14.64;10.66;1;167
17744;327.4;332;800;14.64;10.66;1;167
17745;327.4;348;800;14.64;10.66;1;167
17746;327.4;364;800;14.64;10.66;1;167
17747;327.4;380;800;14.64;10.66;1;167
17748;327.4;396;800;14.64;10.66;1;167
17749;394.6;310.8;550;15.92;10.82;1;167
17750;394.6;326.8;550;15.92;10.82;1;167
17751;394.6;342.8;550;15.92;10.82;1;167
17752;394.6;358.8;550;15.92;10.82;1;167
17753;394.6;374.8;550;15.92;10.82;1;167
17754;394.6;390.8;550;15.92;10.82;1;167
17755;364.6;310.8;550;15.92;10.82;1;167
17756;364.6;326.8;550;15.92;10.82;1;167
17757;364.6;342.8;550;15.92;10.82;1;167
17758;364.6;358.8;550;15.92;10.82;1;167
17759;364.6;374.8;550;15.92;10.82;1;167
17760;364.6;390.8;550;15.92;10.82;1;167
17761;334.6;310.8;550;15.92;10.82;1;167
17762;334.6;326.8;550;15.92;10.82;1;167
17763;334.6;342.8;550;15.92;10.82;1;167
17764;334.6;358.8;550;15.92;10.82;1;167
17765;334.6;374.8;550;15.92;10.82;1;167
17766;334.6;390.8;550;15.92;10.82;1;167
17767;304.6;310.8;550;15.92;10.82;1;167
17768;304.6;326.8;550;15.92;10.82;1;167
17769;304.6;342.8;550;15.92;10.82;1;167
17770;304.6;358.8;550;15.92;10.82;1;167
17771;304.6;374.8;550;15.92;10.82;1;167
17772;304.6;390.8;550;15.92;10.82;1;167
17773;374.6;300;750;17.19;10.98;1;169
17774;374.6;316;750;17.19;10.98;1;169
17775;374.6;332;750;17.19;10.98;1;169
17776;374.6;348;750;17.19;10.98;1;169
17777;374.6;364;750;17.19;10.98;1;169
17778;374.6;380;750;17.19;10.98;1;169
17779;374.6;396;750;17.19;10.98;1;169
17780;344.6;300;750;17.19;10.98;1;169
17781;344.6;316;750;17.19;10.98;1;169
17782;344.6;332;750;17.19;10.98;1;169
17783;344.6;348;750;17.19;10.98;1;169
17784;344.6;364;750;17.19;10.98;1;169
17785;344.6;380;750;17.19;10.98;1;169
17786;344.6;396;750;17.19;10.98;1;169
17787;314.6;300;750;17.19;10.98;1;169
17788;314.6;316;750;17.19;10.98;1;169
17789;314.6;332;750;17.19;10.98;1;169
17790;314.6;348;750;17.19;10.98;1;169
17791;314.6;364;750;17.19;10.98;1;169
17792;314.6;380;750;17.19;10.98;1;169
17793;314.6;396;750;17.19;10.98;1;169
17794;397;306;600;13.37;8.59;1;172
17795;397;322;600;13.37;8.59;1;172
17796;397;338;600;13.37;8.59;1;172
17797;397;354;600;13.37;8.59;1;172
17798;397;370;600;13.37;8.59;1;172
17799;397;386;600;13.37;8.59;1;172
17800;367;306;600;13.37;8.59;1;172
17801;367;322;600;13.37;8.59;1;172
17802;367;338;600;13.37;8.59;1;172
17803;367;354;600;13.37;8.59;1;172
17804;367;370;600;13.37;8.59;1;172
17805;367;386;600;13.37;8.59;1;172
17806;337;306;600;13.37;8.59;1;172
17807;337;322;600;13.37;8.59;1;172
17808;337;338;600;13.37;8.59;1;172
17809;337;354;600;13.37;8.59;1;172
17810;337;370;600;13.37;8.59;1;172
17811;337;386;600;13.37;8.59;1;172
17812;307;306;600;13.37;8.59;1;172
17813;307;322;600;13.37;8.59;1;172
17814;307;338;600;13.37;8.59;1;172
17815;307;354;600;13.37;8.59;1;172
17816;307;370;600;13.37;8.59;1;172
17817;307;386;600;13.37;8.59;1;172
17818;373.4;311.6;900;20.37;15.6;1;175
17819;373.4;327.6;900;20.37;15.6;1;175
17820;373.4;343.6;900;20.37;15.6;1;175
17821;373.4;359.6;900;20.37;15.6;1;175
17822;373.4;375.6;900;20.37;15.6;1;175
17823;373.4;391.6;900;20.37;15.6;1;175
17824;343.4;311.6;900;20.37;15.6;1;175
17825;343.4;327.6;900;20.37;15.6;1;175
17826;343.4;343.6;900;20.37;15.6;1;175
17827;343.4;359.6;900;20.37;15.6;1;175
17828;343.4;375.6;900;20.37;15.6;1;175
17829;343.4;391.6;900;20.37;15.6;1;175
17830;313.4;311.6;900;20.37;15.6;1;175
17831;313.4;327.6;900;20.37;15.6;1;175
17832;313.4;343.6;900;20.37;15.6;1;175
17833;313.4;359.6;900;20.37;15.6;1;175
17834;313.4;375.6;900;20.37;15.6;1;175
17835;313.4;391.6;900;20.37;15.6;1;175
17836;380.2;312;700;17.51;13.69;1;190
17837;380.2;328;700;17.51;13.69;1;190
17838;380.2;344;700;17.51;13.69;1;190
17839;380.2;360;700;17.51;13.69;1;190
17840;380.2;376;700;17.51;13.69;1;190
17841;380.2;392;700;17.51;13.69;1;190
17842;350.2;312;700;17.51;13.69;1;190
17843;350.2;328;700;17.51;13.69;1;190
17844;350.2;344;700;17.51;13.69;1;190
17845;350.2;360;700;17.51;13.69;1;190
17846;350.2;376;700;17.51;13.69;1;190
17847;350.2;392;700;17.51;13.69;1;190
17848;320.2;312;700;17.51;13.69;1;190
17849;320.2;328;700;17.51;13.69;1;190
17850;320.2;344;700;17.51;13.69;1;190
17851;320.2;360;700;17.51;13.69;1;190
17852;320.2;376;700;17.51;13.69;1;190
17853;320.2;392;700;17.51;13.69;1;190
17854;387.4;304.8;650;21.33;14.96;1;200
17855;387.4;320.8;650;21.33;14.96;1;200
17856;387.4;336.8;650;21.33;14.96;1;200
17857;387.4;352.8;650;21.33;14.96;1;200
17858;387.4;368.8;650;21.33;14.96;1;200
17859;387.4;384.8;650;21.33;14.96;1;200
17860;357.4;304.8;650;21.33;14.96;1;200
17861;357.4;320.8;650;21.33;14.96;1;200
17862;357.4;336.8;650;21.33;14.96;1;200
17863;357.4;352.8;650;21.33;14.96;1;200
17864;357.4;368.8;650;21.33;14.96;1;200
17865;357.4;384.8;650;21.33;14.96;1;200
17866;327.4;304.8;650;21.33;14.96;1;200
17867;327.4;320.8;650;21.33;14.96;1;200
17868;327.4;336.8;650;21.33;14.96;1;200
17869;327.4;352.8;650;21.33;14.96;1;200
17870;327.4;368.8;650;21.33;14.96;1;200
17871;327.4;384.8;650;21.33;14.96;1;200
17872;392.2;307.6;850;19.74;16.23;1;210
17873;392.2;323.6;850;19.74;16.23;1;210
17874;392.2;339.6;850;19.74;16.23;1;210
17875;392.2;355.6;850;19.74;16.23;1;210
17876;392.2;371.6;850;19.74;16.23;1;210
17877;392.2;387.6;850;19.74;16.23;1;210
17878;362.2;307.6;850;19.74;16.23;1;210
17879;362.2;323.6;850;19.74;16.23;1;210
17880;362.2;339.6;850;19.74;16.23;1;210
17881;362.2;355.6;850;19.74;16.23;1;210
17882;362.2;371.6;850;19.74;16.23;1;210
17883;362.2;387.6;850;19.74;16.23;1;210
17884;332.2;307.6;850;19.74;16.23;1;210
17885;332.2;323.6;850;19.74;16.23;1;210
17886;332.2;339.6;850;19.74;16.23;1;210
17887;332.2;355.6;850;19.74;16.23;1;210
17888;332.2;371.6;850;19.74;16.23;1;210
17889;332.2;387.6;850;19.74;16.23;1;210
17890;302.2;307.6;850;19.74;16.23;1;210
17891;302.2;323.6;850;19.74;16.23;1;210
17892;302.2;339.6;850;19.74;16.23;1;210
17893;302.2;355.6;850;19.74;16.23;1;210
17894;302.2;371.6;850;19.74;16.23;1;210
17895;302.2;387.6;850;19.74;16.23;1;210
17896;386.2;314;750;16.55;10.5;1;211
17897;386.2;330;750;16.55;10.5;1;211
17898;386.2;346;750;16.55;10.5;1;211
17899;386.2;362;750;16.55;10.5;1;211
17900;386.2;378;750;16.55;10.5;1;211
17901;386.2;394;750;16.55;10.5;1;211
17902;356.2;314;750;16.55;10.5;1;211
17903;356.2;330;750;16.55;10.5;1;211
17904;356.2;346;750;16.55;10.5;1;211
17905;356.2;362;750;16.55;10.5;1;211
17906;356.2;378;750;16.55;10.5;1;211
17907;356.2;394;750;16.55;10.5;1;211
17908;326.2;314;750;16.55;10.5;1;211
17909;326.2;330;750;16.55;10.5;1;211
17910;326.2;346;750;16.55;10.5;1;211
17911;326.2;362;750;16.55;10.5;1;211
17912;326.2;378;750;16.55;10.5;1;211
17913;326.2;394;750;16.55;10.5;1;211
17914;395;304.8;750;18.14;12.41;1;225
17915;395;320.8;750;18.14;12.41;1;225
17916;395;336.8;750;18.14;12.41;1;225
17917;395;352.8;750;18.14;12.41;1;225
17918;395;368.8;750;18.14;12.41;1;225
17919;395;384.8;750;18.14;12.41;1;225
17920;365;304.8;750;18.14;12.41;1;225
17921;365;320.8;750;18.14;12.41;1;225
17922;365;336.8;750;18.14;12.41;1;225
17923;365;352.8;750;18.14;12.41;1;225
17924;365;368.8;750;18.14;12.41;1;225
17925;365;384.8;750;18.14;12.41;1;225
17926;335;304.8;750;18.14;12.41;1;225
17927;335;320.8;750;18.14;12.41;1;225
17928;335;336.8;750;18.14;12.41;1;225
17929;335;352.8;750;18.14;12.41;1;225
17930;335;368.8;750;18.14;12.41;1;225
17931;335;384.8;750;18.14;12.41;1;225
17932;305;304.8;750;18.14;12.41;1;225
17933;305;320.8;750;18.14;12.41;1;225
17934;305;336.8;750;18.14;12.41;1;225
17935;305;352.8;750;18.14;12.41;1;225
17936;305;368.8;750;18.14;12.41;1;225
17937;305;384.8;750;18.14;12.41;1;225
17938;388.2;312;800;17.83;11.94;1;233
17939;388.2;328;800;17.83;11.94;1;233
17940;388.2;344;800;17.83;11.94;1;233
17941;388.2;360;800;17.83;11.94;1;233
17942;388.2;376;800;17.83;11.94;1;233
17943;388.2;392;800;17.83;11.94;1;233
17944;358.2;312;800;17.83;11.94;1;233
17945;358.2;328;800;17.83;11.94;1;233
17946;358.2;344;800;17.83;11.94;1;233
17947;358.2;360;800;17.83;11.94;1;233
17948;358.2;376;800;17.83;11.94;1;233
17949;358.2;392;800;17.83;11.94;1;233
17950;328.2;312;800;17.83;11.94;1;233
17951;328.2;328;800;17.83;11.94;1;233
17952;328.2;344;800;17.83;11.94;1;233
17953;328.2;360;800;17.83;11.94;1;233
17954;328.2;376;800;17.83;11.94;1;233
17955;328.2;392;800;17.83;11.94;1;233
17956;381.8;306;650;15.28;10.5;1;275
17957;381.8;322;650;15.28;10.5;1;275
17958;381.8;338;650;15.28;10.5;1;275
17959;381.8;354;650;15.28;10.5;1;275
17960;381.8;370;650;15.28;10.5;1;275
17961;381.8;386;650;15.28;10.5;1;275
17962;351.8;306;650;15.28;10.5;1;275
17963;351.8;322;650;15.28;10.5;1;275
17964;351.8;338;650;15.28;10.5;1;275
17965;351.8;354;650;15.28;10.5;1;275
17966;351.8;370;650;15.28;10.5;1;275
17967;351.8;386;650;15.28;10.5;1;275
17968;321.8;306;650;15.28;10.5;1;275
17969;321.8;322;650;15.28;10.5;1;275
17970;321.8;338;650;15.28;10.5;1;275
17971;321.8;354;650;15.28;10.5;1;275
17972;321.8;370;650;15.28;10.5;1;275
17973;321.8;386;650;15.28;10.5;1;275
17974;394.6;309.6;800;21.96;16.55;1;290
17975;394.6;325.6;800;21.96;16.55;1;290
17976;394.6;341.6;800;21.96;16.55;1;290
17977;394.6;357.6;800;21.96;16.55;1;290
17978;394.6;373.6;800;21.96;16.55;1;290
17979;394.6;389.6;800;21.96;16.55;1;290
17980;364.6;309.6;800;21.96;16.55;1;290
17981;364.6;325.6;800;21.96;16.55;1;290
17982;364.6;341.6;800;21.96;16.55;1;290
17983;364.6;357.6;800;21.96;16.55;1;290
17984;364.6;373.6;800;21.96;16.55;1;290
17985;364.6;389.6;800;21.96;16.55;1;290
17986;334.6;309.6;800;21.96;16.55;1;290
17987;334.6;325.6;800;21.96;16.55;1;290
17988;334.6;341.6;800;21.96;16.55;1;290
17989;334.6;357.6;800;21.96;16.55;1;290
17990;334.6;373.6;800;21.96;16.55;1;290
17991;334.6;389.6;800;21.96;16.55;1;290
17992;304.6;309.6;800;21.96;16.55;1;290
17993;304.6;325.6;800;21.96;16.55;1;290
17994;304.6;341.6;800;21.96;16.55;1;290
17995;304.6;357.6;800;21.96;16.55;1;290
17996;304.6;373.6;800;21.96;16.55;1;290
17997;304.6;389.6;800;21.96;16.55;1;290
17998;491.8;308;250;3.82;2.55;0;103
17999;491.8;324;250;3.82;2.55;0;103
18000;491.8;340;250;3.82;2.55;0;103
18001;491.8;356;250;3.82;2.55;0;103
18002;491.8;372;250;3.82;2.55;0;103
18003;491.8;388;250;3.82;2.55;0;103
18004;461.8;308;250;3.82;2.55;0;103
18005;461.8;324;250;3.82;2.55;0;103
18006;461.8;340;250;3.82;2.55;0;103
18007;461.8;356;250;3.82;2.55;0;103
18008;461.8;372;250;3.82;2.55;0;103
18009;461.8;388;250;3.82;2.55;0;103
18010;431.8;308;250;3.82;2.55;0;103
18011;431.8;324;250;3.82;2.55;0;103
18012;431.8;340;250;3.82;2.55;0;103
18013;431.8;356;250;3.82;2.55;0;103
18014;431.8;372;250;3.82;2.55;0;103
18015;431.8;388;250;3.82;2.55;0;103
18016;401.8;308;250;3.82;2.55;0;103
18017;401.8;324;250;3.82;2.55;0;103
18018;401.8;340;250;3.82;2.55;0;103
18019;401.8;356;250;3.82;2.55;0;103
18020;401.8;372;250;3.82;2.55;0;103
18021;401.8;388;250;3.82;2.55;0;103
18022;478.6;312.8;390;5.41;3.02;1;107
18023;478.6;328.8;390;5.41;3.02;1;107
18024;478.6;344.8;390;5.41;3.02;1;107
18025;478.6;360.8;390;5.41;3.02;1;107
18026;478.6;376.8;390;5.41;3.02;1;107
18027;478.6;392.8;390;5.41;3.02;1;107
18028;448.6;312.8;390;5.41;3.02;1;107
18029;448.6;328.8;390;5.41;3.02;1;107
18030;448.6;344.8;390;5.41;3.02;1;107
18031;448.6;360.8;390;5.41;3.02;1;107
18032;448.6;376.8;390;5.41;3.02;1;107
18033;448.6;392.8;390;5.41;3.02;1;107
18034;418.6;312.8;390;5.41;3.02;1;107
18035;418.6;328.8;390;5.41;3.02;1;107
18036;418.6;344.8;390;5.41;3.02;1;107
18037;418.6;360.8;390;5.41;3.02;1;107
18038;418.6;376.8;390;5.41;3.02;1;107
18039;418.6;392.8;390;5.41;3.02;1;107
18040;481.8;311.6;340;5.73;3.82;0;108
18041;481.8;327.6;340;5.73;3.82;0;108
18042;481.8;343.6;340;5.73;3.82;0;108
18043;481.8;359.6;340;5.73;3.82;0;108
18044;481.8;375.6;340;5.73;3.82;0;108
18045;481.8;391.6;340;5.73;3.82;0;108
18046;451.8;311.6;340;5.73;3.82;0;108
18047;451.8;327.6;340;5.73;3.82;0;108
18048;451.8;343.6;340;5.73;3.82;0;108
18049;451.8;359.6;340;5.73;3.82;0;108
18050;451.8;375.6;340;5.73;3.82;0;108
18051;451.8;391.6;340;5.73;3.82;0;108
18052;421.8;311.6;340;5.73;3.82;0;108
18053;421.8;327.6;340;5.73;3.82;0;108
18054;421.8;343.6;340;5.73;3.82;0;108
18055;421.8;359.6;340;5.73;3.82;0;108
18056;421.8;375.6;340;5.73;3.82;0;108
18057;421.8;391.6;340;5.73;3.82;0;108
18058;470.2;301.6;550;11.46;6.84;1;110
18059;470.2;317.6;550;11.46;6.84;1;110
18060;470.2;333.6;550;11.46;6.84;1;110
18061;470.2;349.6;550;11.46;6.84;1;110
18062;470.2;365.6;550;11.46;6.84;1;110
18063;470.2;381.6;550;11.46;6.84;1;110
18064;470.2;397.6;550;11.46;6.84;1;110
18065;440.2;301.6;550;11.46;6.84;1;110
18066;440.2;317.6;550;11.46;6.84;1;110
18067;440.2;333.6;550;11.46;6.84;1;110
18068;440.2;349.6;550;11.46;6.84;1;110
18069;440.2;365.6;550;11.46;6.84;1;110
18070;440.2;381.6;550;11.46;6.84;1;110
18071;440.2;397.6;550;11.46;6.84;1;110
18072;410.2;301.6;550;11.46;6.84;1;110
18073;410.2;317.6;550;11.46;6.84;1;110
18074;410.2;333.6;550;11.46;6.84;1;110
18075;410.2;349.6;550;11.46;6.84;1;110
18076;410.2;365.6;550;11.46;6.84;1;110
18077;410.2;381.6;550;11.46;6.84;1;110
18078;410.2;397.6;550;11.46;6.84;1;110
18079;474.6;300.4;300;6.37;3.5;1;110
18080;474.6;316.4;300;6.37;3.5;1;110
18081;474.6;332.4;300;6.37;3.5;1;110
18082;474.6;348.4;300;6.37;3.5;1;110
18083;474.6;364.4;300;6.37;3.5;1;110
18084;474.6;380.4;300;6.37;3.5;1;110
18085;474.6;396.4;300;6.37;3.5;1;110
18086;444.6;300.4;300;6.37;3.5;1;110
18087;444.6;316.4;300;6.37;3.5;1;110
18088;444.6;332.4;300;6.37;3.5;1;110
18089;444.6;348.4;300;6.37;3.5;1;110
18090;444.6;364.4;300;6.37;3.5;1;110
18091;444.6;380.4;300;6.37;3.5;1;110
18092;444.6;396.4;300;6.37;3.5;1;110
18093;414.6;300.4;300;6.37;3.5;1;110
18094;414.6;316.4;300;6.37;3.5;1;110
18095;414.6;332.4;300;6.37;3.5;1;110
18096;414.6;348.4;300;6.37;3.5;1;110
18097;414.6;364.4;300;6.37;3.5;1;110
18098;414.6;380.4;300;6.37;3.5;1;110
18099;414.6;396.4;300;6.37;3.5;1;110
18100;474.2;302;390;6.37;4.14;1;115
18101;474.2;318;390;6.37;4.14;1;115
18102;474.2;334;390;6.37;4.14;1;115
18103;474.2;350;390;6.37;4.14;1;115
18104;474.2;366;390;6.37;4.14;1;115
18105;474.2;382;390;6.37;4.14;1;115
18106;474.2;398;390;6.37;4.14;1;115
18107;444.2;302;390;6.37;4.14;1;115
18108;444.2;318;390;6.37;4.14;1;115
18109;444.2;334;390;6.37;4.14;1;115
18110;444.2;350;390;6.37;4.14;1;115
18111;444.2;366;390;6.37;4.14;1;115
18112;444.2;382;390;6.37;4.14;1;115
18113;444.2;398;390;6.37;4.14;1;115
18114;414.2;302;390;6.37;4.14;1;115
18115;414.2;318;390;6.37;4.14;1;115
18116;414.2;334;390;6.37;4.14;1;115
18117;414.2;350;390;6.37;4.14;1;115
18118;414.2;366;390;6.37;4.14;1;115
18119;414.2;382;390;6.37;4.14;1;115
18120;414.2;398;390;6.37;4.14;1;115
18121;485;315.2;380;8.28;4.46;1;118
18122;485;331.2;380;8.28;4.46;1;118
18123;485;347.2;380;8.28;4.46;1;118
18124;485;363.2;380;8.28;4.46;1;118
18125;485;379.2;380;8.28;4.46;1;118
18126;485;395.2;380;8.28;4.46;1;118
18127;455;315.2;380;8.28;4.46;1;118
18128;455;331.2;380;8.28;4.46;1;118
18129;455;347.2;380;8.28;4.46;1;118
18130;455;363.2;380;8.28;4.46;1;118
18131;455;379.2;380;8.28;4.46;1;118
18132;455;395.2;380;8.28;4.46;1;118
18133;425;315.2;380;8.28;4.46;1;118
18134;425;331.2;380;8.28;4.46;1;118
18135;425;347.2;380;8.28;4.46;1;118
18136;425;363.2;380;8.28;4.46;1;118
18137;425;379.2;380;8.28;4.46;1;118
18138;425;395.2;380;8.28;4.46;1;118
18139;491.8;304;265;9.23;5.41;1;125
18140;491.8;320;265;9.23;5.41;1;125
18141;491.8;336;265;9.23;5.41;1;125
18142;491.8;352;265;9.23;5.41;1;125
18143;491.8;368;265;9.23;5.41;1;125
18144;491.8;384;265;9.23;5.41;1;125
18145;461.8;304;265;9.23;5.41;1;125
18146;461.8;320;265;9.23;5.41;1;125
18147;461.8;336;265;9.23;5.41;1;125
18148;461.8;352;265;9.23;5.41;1;125
18149;461.8;368;265;9.23;5.41;1;125
18150;461.8;384;265;9.23;5.41;1;125
18151;431.8;304;265;9.23;5.41;1;125
18152;431.8;320;265;9.23;5.41;1;125
18153;431.8;336;265;9.23;5.41;1;125
18154;431.8;352;265;9.23;5.41;1;125
18155;431.8;368;265;9.23;5.41;1;125
18156;431.8;384;265;9.23;5.41;1;125
18157;401.8;304;265;9.23;5.41;1;125
18158;401.8;320;265;9.23;5.41;1;125
18159;401.8;336;265;9.23;5.41;1;125
18160;401.8;352;265;9.23;5.41;1;125
18161;401.8;368;265;9.23;5.41;1;125
18162;401.8;384;265;9.23;5.41;1;125
18163;496.2;311.6;400;8.59;5.41;1;125
18164;496.2;327.6;400;8.59;5.41;1;125
18165;496.2;343.6;400;8.59;5.41;1;125
18166;496.2;359.6;400;8.59;5.41;1;125
18167;496.2;375.6;400;8.59;5.41;1;125
18168;496.2;391.6;400;8.59;5.41;1;125
18169;466.2;311.6;400;8.59;5.41;1;125
18170;466.2;327.6;400;8.59;5.41;1;125
18171;466.2;343.6;400;8.59;5.41;1;125
18172;466.2;359.6;400;8.59;5.41;1;125
18173;466.2;375.6;400;8.59;5.41;1;125
18174;466.2;391.6;400;8.59;5.41;1;125
18175;436.2;311.6;400;8.59;5.41;1;125
18176;436.2;327.6;400;8.59;5.41;1;125
18177;436.2;343.6;400;8.59;5.41;1;125
18178;436.2;359.6;400;8.59;5.41;1;125
18179;436.2;375.6;400;8.59;5.41;1;125
18180;436.2;391.6;400;8.59;5.41;1;125
18181;406.2;311.6;400;8.59;5.41;1;125
18182;406.2;327.6;400;8.59;5.41;1;125
18183;406.2;343.6;400;8.59;5.41;1;125
18184;406.2;359.6;400;8.59;5.41;1;125
18185;406.2;375.6;400;8.59;5.41;1;125
18186;406.2;391.6;400;8.59;5.41;1;125
18187;498.6;312.8;500;8.75;5.57;1;126
18188;498.6;328.8;500;8.75;5.57;1;126
18189;498.6;344.8;500;8.75;5.57;1;126
18190;498.6;360.8;500;8.75;5.57;1;126
18191;498.6;376.8;500;8.75;5.57;1;126
18192;498.6;392.8;500;8.75;5.57;1;126
18193;468.6;312.8;500;8.75;5.57;1;126
18194;468.6;328.8;500;8.75;5.57;1;126
18195;468.6;344.8;500;8.75;5.57;1;126
18196;468.6;360.8;500;8.75;5.57;1;126
18197;468.6;376.8;500;8.75;5.57;1;126
18198;468.6;392.8;500;8.75;5.57;1;126
18199;438.6;312.8;500;8.75;5.57;1;126
18200;438.6;328.8;500;8.75;5.57;1;126
18201;438.6;344.8;500;8.75;5.57;1;126
18202;438.6;360.8;500;8.75;5.57;1;126
