"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez"
16.63 10.13 9.03 10.73 11.63 31.43 52.43 47.43 23.43 19.43 25.43 19.43
23.43 14.43 12.43 13.43 14.43 31.43 52.43 47.43 23.43 19.43 25.43 19.43
23.43 14.43 12.43 13.43 14.43 31.43 52.43 47.43 23.43 19.43 25.43 13.53
16.33 10.13 11.53 9.43 13.53 31.43 52.43 47.43 23.43 16.13 17.63 16.23
14.73 9.63 8.53 9.13 12.23 29.53 61.63 43.13 27.63 15.23 19.53 17.93
11.98 2.98 5.88 10.88 7.28 19.88 48.58 68.08 15.28 18.68 24.68 5.18
38.48 31.38 18.48 11.78 24.68 38.68 75.28 37.88 28.68 15.78 11.28 21.78
41.28 7.98 8.78 13.78 11.88 29.78 50.88 31.88 6.08 15.78 26.18 17.18
13.38 3.38 4.88 5.88 21.28 16.28 55.98 42.28 13.18 10.18 10.28 18.28
11.88 2.98 9.98 11.78 8.78 27.08 42.08 38.48 36.78 11.88 53.08 9.28
48.68 21.18 14.58 8.68 3.48 30.28 43.38 46.78 15.28 14.68 60.48 7.88
23.58 6.28 26.48 14.08 21.98 43.18 45.68 23.98 11.58 24.68 11.88 30.58
33.58 13.48 11.58 2.58 18.28 28.08 53.88 51.18 8.88 24.98 8.98 25.58
44.28 5.58 4.58 7.68 8.48 21.28 28.18 21.28 27.28 18.38 6.68 18.68
7.38 9.78 7.08 6.48 17.08 19.28 35.98 63.78 10.58 13.78 38.88 14.28
33.08 10.48 10.68 7.28 5.68 12.38 21.48 23.38 20.98 23.28 35.38 27.18
22.38 13.88 4.78 11.38 12.18 26.18 52.88 53.78 21.38 26.98 18.38 29.58
12.98 11.28 2.18 12.38 4.98 13.18 55.28 50.98 29.48 24.08 51.28 11.68
11.38 5.68 7.28 1.58 6.58 20.68 28.88 36.88 28.58 7.28 19.28 1.68
15.08 10.68 15.08 13.88 10.88 38.88 36.18 39.38 27.88 15.38 36.08 7.08
21.83 6.43 9.93 13.23 6.93 32.13 48.03 47.43 17.33 8.63 9.93 8.23
19.33 12.63 4.43 11.63 15.23 37.23 24.23 52.33 48.43 14.13 13.43 23.63
34.63 12.53 5.33 14.83 10.63 47.43 68.93 43.33 12.63 6.83 13.33 13.63
20.83 20.43 9.53 8.33 5.93 23.03 66.73 67.43 23.23 11.23 17.83 22.63
10.03 17.03 9.93 4.23 4.03 44.53 71.23 20.43 5.33 14.23 8.53 6.83
17.53 8.43 11.53 16.63 11.83 41.53 92.23 22.23 14.83 17.83 13.13 18.73
25.43 22.23 14.43 19.83 10.43 9.23 16.13 25.23 11.53 23.73 26.93 23.43
9.53 3.93 3.63 13.03 7.53 11.93 53.73 47.03 16.33 11.53 9.23 30.83
12.73 1.53 4.33 4.93 19.93 45.13 79.13 54.73 35.63 13.23 21.03 15.83
12.63 10.73 6.53 4.33 11.63 19.03 38.13 71.43 9.63 16.03 38.83 13.73
6.13 11.93 10.43 7.33 10.73 25.93 75.83 37.83 34.23 13.23 18.63 15.13
15.43 3.13 10.43 13.23 10.23 31.13 30.53 53.33 13.23 11.83 9.13 16.43
26.43 9.83 1.83 9.03 4.53 19.13 45.13 46.43 11.93 11.73 2.83 9.83
15.13 36.23 20.33 22.93 17.23 26.33 48.83 58.23 19.53 24.23 18.13 7.33
