Y;X;Hoehe;Dbasal;Dbrust;Cones;Alter
1464;227.4;180;800;14.64;10.66;1;167
1465;227.4;196;800;14.64;10.66;1;167
1466;294.6;110.8;550;15.92;10.82;1;167
1467;294.6;126.8;550;15.92;10.82;1;167
1468;294.6;142.8;550;15.92;10.82;1;167
1469;294.6;158.8;550;15.92;10.82;1;167
1470;294.6;174.8;550;15.92;10.82;1;167
1471;294.6;190.8;550;15.92;10.82;1;167
1472;264.6;110.8;550;15.92;10.82;1;167
1473;264.6;126.8;550;15.92;10.82;1;167
1474;264.6;142.8;550;15.92;10.82;1;167
1475;264.6;158.8;550;15.92;10.82;1;167
1476;264.6;174.8;550;15.92;10.82;1;167
1477;264.6;190.8;550;15.92;10.82;1;167
1478;234.6;110.8;550;15.92;10.82;1;167
1479;234.6;126.8;550;15.92;10.82;1;167
1480;234.6;142.8;550;15.92;10.82;1;167
1481;234.6;158.8;550;15.92;10.82;1;167
1482;234.6;174.8;550;15.92;10.82;1;167
1483;234.6;190.8;550;15.92;10.82;1;167
1484;204.6;110.8;550;15.92;10.82;1;167
1485;204.6;126.8;550;15.92;10.82;1;167
1486;204.6;142.8;550;15.92;10.82;1;167
1487;204.6;158.8;550;15.92;10.82;1;167
1488;204.6;174.8;550;15.92;10.82;1;167
1489;204.6;190.8;550;15.92;10.82;1;167
1490;274.6;100;750;17.19;10.98;1;169
1491;274.6;116;750;17.19;10.98;1;169
1492;274.6;132;750;17.19;10.98;1;169
1493;274.6;148;750;17.19;10.98;1;169
1494;274.6;164;750;17.19;10.98;1;169
1495;274.6;180;750;17.19;10.98;1;169
1496;274.6;196;750;17.19;10.98;1;169
1497;244.6;100;750;17.19;10.98;1;169
1498;244.6;116;750;17.19;10.98;1;169
1499;244.6;132;750;17.19;10.98;1;169
1500;244.6;148;750;17.19;10.98;1;169
1501;244.6;164;750;17.19;10.98;1;169
1502;244.6;180;750;17.19;10.98;1;169
1503;244.6;196;750;17.19;10.98;1;169
1504;214.6;100;750;17.19;10.98;1;169
1505;214.6;116;750;17.19;10.98;1;169
1506;214.6;132;750;17.19;10.98;1;169
1507;214.6;148;750;17.19;10.98;1;169
1508;214.6;164;750;17.19;10.98;1;169
1509;214.6;180;750;17.19;10.98;1;169
1510;214.6;196;750;17.19;10.98;1;169
1511;297;106;600;13.37;8.59;1;172
1512;297;122;600;13.37;8.59;1;172
1513;297;138;600;13.37;8.59;1;172
1514;297;154;600;13.37;8.59;1;172
1515;297;170;600;13.37;8.59;1;172
1516;297;186;600;13.37;8.59;1;172
1517;267;106;600;13.37;8.59;1;172
1518;267;122;600;13.37;8.59;1;172
1519;267;138;600;13.37;8.59;1;172
1520;267;154;600;13.37;8.59;1;172
1521;267;170;600;13.37;8.59;1;172
1522;267;186;600;13.37;8.59;1;172
1523;237;106;600;13.37;8.59;1;172
1524;237;122;600;13.37;8.59;1;172
1525;237;138;600;13.37;8.59;1;172
1526;237;154;600;13.37;8.59;1;172
1527;237;170;600;13.37;8.59;1;172
1528;237;186;600;13.37;8.59;1;172
1529;207;106;600;13.37;8.59;1;172
1530;207;122;600;13.37;8.59;1;172
1531;207;138;600;13.37;8.59;1;172
1532;207;154;600;13.37;8.59;1;172
1533;207;170;600;13.37;8.59;1;172
1534;207;186;600;13.37;8.59;1;172
1535;273.4;111.6;900;20.37;15.6;1;175
1536;273.4;127.6;900;20.37;15.6;1;175
1537;273.4;143.6;900;20.37;15.6;1;175
1538;273.4;159.6;900;20.37;15.6;1;175
1539;273.4;175.6;900;20.37;15.6;1;175
1540;273.4;191.6;900;20.37;15.6;1;175
1541;243.4;111.6;900;20.37;15.6;1;175
1542;243.4;127.6;900;20.37;15.6;1;175
1543;243.4;143.6;900;20.37;15.6;1;175
1544;243.4;159.6;900;20.37;15.6;1;175
1545;243.4;175.6;900;20.37;15.6;1;175
1546;243.4;191.6;900;20.37;15.6;1;175
1547;213.4;111.6;900;20.37;15.6;1;175
1548;213.4;127.6;900;20.37;15.6;1;175
1549;213.4;143.6;900;20.37;15.6;1;175
1550;213.4;159.6;900;20.37;15.6;1;175
1551;213.4;175.6;900;20.37;15.6;1;175
1552;213.4;191.6;900;20.37;15.6;1;175
1553;280.2;112;700;17.51;13.69;1;190
1554;280.2;128;700;17.51;13.69;1;190
1555;280.2;144;700;17.51;13.69;1;190
1556;280.2;160;700;17.51;13.69;1;190
1557;280.2;176;700;17.51;13.69;1;190
1558;280.2;192;700;17.51;13.69;1;190
1559;250.2;112;700;17.51;13.69;1;190
1560;250.2;128;700;17.51;13.69;1;190
1561;250.2;144;700;17.51;13.69;1;190
1562;250.2;160;700;17.51;13.69;1;190
1563;250.2;176;700;17.51;13.69;1;190
1564;250.2;192;700;17.51;13.69;1;190
1565;220.2;112;700;17.51;13.69;1;190
1566;220.2;128;700;17.51;13.69;1;190
1567;220.2;144;700;17.51;13.69;1;190
1568;220.2;160;700;17.51;13.69;1;190
1569;220.2;176;700;17.51;13.69;1;190
1570;220.2;192;700;17.51;13.69;1;190
1571;287.4;104.8;650;21.33;14.96;1;200
1572;287.4;120.8;650;21.33;14.96;1;200
1573;287.4;136.8;650;21.33;14.96;1;200
1574;287.4;152.8;650;21.33;14.96;1;200
1575;287.4;168.8;650;21.33;14.96;1;200
1576;287.4;184.8;650;21.33;14.96;1;200
1577;257.4;104.8;650;21.33;14.96;1;200
1578;257.4;120.8;650;21.33;14.96;1;200
1579;257.4;136.8;650;21.33;14.96;1;200
1580;257.4;152.8;650;21.33;14.96;1;200
1581;257.4;168.8;650;21.33;14.96;1;200
1582;257.4;184.8;650;21.33;14.96;1;200
1583;227.4;104.8;650;21.33;14.96;1;200
1584;227.4;120.8;650;21.33;14.96;1;200
1585;227.4;136.8;650;21.33;14.96;1;200
1586;227.4;152.8;650;21.33;14.96;1;200
1587;227.4;168.8;650;21.33;14.96;1;200
1588;227.4;184.8;650;21.33;14.96;1;200
1589;292.2;107.6;850;19.74;16.23;1;210
1590;292.2;123.6;850;19.74;16.23;1;210
1591;292.2;139.6;850;19.74;16.23;1;210
1592;292.2;155.6;850;19.74;16.23;1;210
1593;292.2;171.6;850;19.74;16.23;1;210
1594;292.2;187.6;850;19.74;16.23;1;210
1595;262.2;107.6;850;19.74;16.23;1;210
1596;262.2;123.6;850;19.74;16.23;1;210
1597;262.2;139.6;850;19.74;16.23;1;210
1598;262.2;155.6;850;19.74;16.23;1;210
1599;262.2;171.6;850;19.74;16.23;1;210
1600;262.2;187.6;850;19.74;16.23;1;210
1601;232.2;107.6;850;19.74;16.23;1;210
1602;232.2;123.6;850;19.74;16.23;1;210
1603;232.2;139.6;850;19.74;16.23;1;210
1604;232.2;155.6;850;19.74;16.23;1;210
1605;232.2;171.6;850;19.74;16.23;1;210
1606;232.2;187.6;850;19.74;16.23;1;210
1607;202.2;107.6;850;19.74;16.23;1;210
1608;202.2;123.6;850;19.74;16.23;1;210
1609;202.2;139.6;850;19.74;16.23;1;210
1610;202.2;155.6;850;19.74;16.23;1;210
1611;202.2;171.6;850;19.74;16.23;1;210
1612;202.2;187.6;850;19.74;16.23;1;210
1613;286.2;114;750;16.55;10.5;1;211
1614;286.2;130;750;16.55;10.5;1;211
1615;286.2;146;750;16.55;10.5;1;211
1616;286.2;162;750;16.55;10.5;1;211
1617;286.2;178;750;16.55;10.5;1;211
1618;286.2;194;750;16.55;10.5;1;211
1619;256.2;114;750;16.55;10.5;1;211
1620;256.2;130;750;16.55;10.5;1;211
1621;256.2;146;750;16.55;10.5;1;211
1622;256.2;162;750;16.55;10.5;1;211
1623;256.2;178;750;16.55;10.5;1;211
1624;256.2;194;750;16.55;10.5;1;211
1625;226.2;114;750;16.55;10.5;1;211
1626;226.2;130;750;16.55;10.5;1;211
1627;226.2;146;750;16.55;10.5;1;211
1628;226.2;162;750;16.55;10.5;1;211
1629;226.2;178;750;16.55;10.5;1;211
1630;226.2;194;750;16.55;10.5;1;211
1631;295;104.8;750;18.14;12.41;1;225
1632;295;120.8;750;18.14;12.41;1;225
1633;295;136.8;750;18.14;12.41;1;225
1634;295;152.8;750;18.14;12.41;1;225
1635;295;168.8;750;18.14;12.41;1;225
1636;295;184.8;750;18.14;12.41;1;225
1637;265;104.8;750;18.14;12.41;1;225
1638;265;120.8;750;18.14;12.41;1;225
1639;265;136.8;750;18.14;12.41;1;225
1640;265;152.8;750;18.14;12.41;1;225
1641;265;168.8;750;18.14;12.41;1;225
1642;265;184.8;750;18.14;12.41;1;225
1643;235;104.8;750;18.14;12.41;1;225
1644;235;120.8;750;18.14;12.41;1;225
1645;235;136.8;750;18.14;12.41;1;225
1646;235;152.8;750;18.14;12.41;1;225
1647;235;168.8;750;18.14;12.41;1;225
1648;235;184.8;750;18.14;12.41;1;225
1649;205;104.8;750;18.14;12.41;1;225
1650;205;120.8;750;18.14;12.41;1;225
1651;205;136.8;750;18.14;12.41;1;225
1652;205;152.8;750;18.14;12.41;1;225
1653;205;168.8;750;18.14;12.41;1;225
1654;205;184.8;750;18.14;12.41;1;225
1655;288.2;112;800;17.83;11.94;1;233
1656;288.2;128;800;17.83;11.94;1;233
1657;288.2;144;800;17.83;11.94;1;233
1658;288.2;160;800;17.83;11.94;1;233
1659;288.2;176;800;17.83;11.94;1;233
1660;288.2;192;800;17.83;11.94;1;233
1661;258.2;112;800;17.83;11.94;1;233
1662;258.2;128;800;17.83;11.94;1;233
1663;258.2;144;800;17.83;11.94;1;233
1664;258.2;160;800;17.83;11.94;1;233
1665;258.2;176;800;17.83;11.94;1;233
1666;258.2;192;800;17.83;11.94;1;233
1667;228.2;112;800;17.83;11.94;1;233
1668;228.2;128;800;17.83;11.94;1;233
1669;228.2;144;800;17.83;11.94;1;233
1670;228.2;160;800;17.83;11.94;1;233
1671;228.2;176;800;17.83;11.94;1;233
1672;228.2;192;800;17.83;11.94;1;233
1673;281.8;106;650;15.28;10.5;1;275
1674;281.8;122;650;15.28;10.5;1;275
1675;281.8;138;650;15.28;10.5;1;275
1676;281.8;154;650;15.28;10.5;1;275
1677;281.8;170;650;15.28;10.5;1;275
1678;281.8;186;650;15.28;10.5;1;275
1679;251.8;106;650;15.28;10.5;1;275
1680;251.8;122;650;15.28;10.5;1;275
1681;251.8;138;650;15.28;10.5;1;275
1682;251.8;154;650;15.28;10.5;1;275
1683;251.8;170;650;15.28;10.5;1;275
1684;251.8;186;650;15.28;10.5;1;275
1685;221.8;106;650;15.28;10.5;1;275
1686;221.8;122;650;15.28;10.5;1;275
1687;221.8;138;650;15.28;10.5;1;275
1688;221.8;154;650;15.28;10.5;1;275
1689;221.8;170;650;15.28;10.5;1;275
1690;221.8;186;650;15.28;10.5;1;275
1691;294.6;109.6;800;21.96;16.55;1;290
1692;294.6;125.6;800;21.96;16.55;1;290
1693;294.6;141.6;800;21.96;16.55;1;290
1694;294.6;157.6;800;21.96;16.55;1;290
1695;294.6;173.6;800;21.96;16.55;1;290
1696;294.6;189.6;800;21.96;16.55;1;290
1697;264.6;109.6;800;21.96;16.55;1;290
1698;264.6;125.6;800;21.96;16.55;1;290
1699;264.6;141.6;800;21.96;16.55;1;290
1700;264.6;157.6;800;21.96;16.55;1;290
1701;264.6;173.6;800;21.96;16.55;1;290
1702;264.6;189.6;800;21.96;16.55;1;290
1703;234.6;109.6;800;21.96;16.55;1;290
1704;234.6;125.6;800;21.96;16.55;1;290
1705;234.6;141.6;800;21.96;16.55;1;290
1706;234.6;157.6;800;21.96;16.55;1;290
1707;234.6;173.6;800;21.96;16.55;1;290
1708;234.6;189.6;800;21.96;16.55;1;290
1709;204.6;109.6;800;21.96;16.55;1;290
1710;204.6;125.6;800;21.96;16.55;1;290
1711;204.6;141.6;800;21.96;16.55;1;290
1712;204.6;157.6;800;21.96;16.55;1;290
1713;204.6;173.6;800;21.96;16.55;1;290
1714;204.6;189.6;800;21.96;16.55;1;290
1715;391.8;108;250;3.82;2.55;0;103
1716;391.8;124;250;3.82;2.55;0;103
1717;391.8;140;250;3.82;2.55;0;103
1718;391.8;156;250;3.82;2.55;0;103
1719;391.8;172;250;3.82;2.55;0;103
1720;391.8;188;250;3.82;2.55;0;103
1721;361.8;108;250;3.82;2.55;0;103
1722;361.8;124;250;3.82;2.55;0;103
1723;361.8;140;250;3.82;2.55;0;103
1724;361.8;156;250;3.82;2.55;0;103
1725;361.8;172;250;3.82;2.55;0;103
1726;361.8;188;250;3.82;2.55;0;103
1727;331.8;108;250;3.82;2.55;0;103
1728;331.8;124;250;3.82;2.55;0;103
1729;331.8;140;250;3.82;2.55;0;103
1730;331.8;156;250;3.82;2.55;0;103
1731;331.8;172;250;3.82;2.55;0;103
1732;331.8;188;250;3.82;2.55;0;103
1733;301.8;108;250;3.82;2.55;0;103
1734;301.8;124;250;3.82;2.55;0;103
1735;301.8;140;250;3.82;2.55;0;103
1736;301.8;156;250;3.82;2.55;0;103
1737;301.8;172;250;3.82;2.55;0;103
1738;301.8;188;250;3.82;2.55;0;103
1739;378.6;112.8;390;5.41;3.02;1;107
1740;378.6;128.8;390;5.41;3.02;1;107
1741;378.6;144.8;390;5.41;3.02;1;107
1742;378.6;160.8;390;5.41;3.02;1;107
1743;378.6;176.8;390;5.41;3.02;1;107
1744;378.6;192.8;390;5.41;3.02;1;107
1745;348.6;112.8;390;5.41;3.02;1;107
1746;348.6;128.8;390;5.41;3.02;1;107
1747;348.6;144.8;390;5.41;3.02;1;107
1748;348.6;160.8;390;5.41;3.02;1;107
1749;348.6;176.8;390;5.41;3.02;1;107
1750;348.6;192.8;390;5.41;3.02;1;107
1751;318.6;112.8;390;5.41;3.02;1;107
1752;318.6;128.8;390;5.41;3.02;1;107
1753;318.6;144.8;390;5.41;3.02;1;107
1754;318.6;160.8;390;5.41;3.02;1;107
1755;318.6;176.8;390;5.41;3.02;1;107
1756;318.6;192.8;390;5.41;3.02;1;107
1757;381.8;111.6;340;5.73;3.82;0;108
1758;381.8;127.6;340;5.73;3.82;0;108
1759;381.8;143.6;340;5.73;3.82;0;108
1760;381.8;159.6;340;5.73;3.82;0;108
1761;381.8;175.6;340;5.73;3.82;0;108
1762;381.8;191.6;340;5.73;3.82;0;108
1763;351.8;111.6;340;5.73;3.82;0;108
1764;351.8;127.6;340;5.73;3.82;0;108
1765;351.8;143.6;340;5.73;3.82;0;108
1766;351.8;159.6;340;5.73;3.82;0;108
1767;351.8;175.6;340;5.73;3.82;0;108
1768;351.8;191.6;340;5.73;3.82;0;108
1769;321.8;111.6;340;5.73;3.82;0;108
1770;321.8;127.6;340;5.73;3.82;0;108
1771;321.8;143.6;340;5.73;3.82;0;108
1772;321.8;159.6;340;5.73;3.82;0;108
1773;321.8;175.6;340;5.73;3.82;0;108
1774;321.8;191.6;340;5.73;3.82;0;108
1775;370.2;101.6;550;11.46;6.84;1;110
1776;370.2;117.6;550;11.46;6.84;1;110
1777;370.2;133.6;550;11.46;6.84;1;110
1778;370.2;149.6;550;11.46;6.84;1;110
1779;370.2;165.6;550;11.46;6.84;1;110
1780;370.2;181.6;550;11.46;6.84;1;110
1781;370.2;197.6;550;11.46;6.84;1;110
1782;340.2;101.6;550;11.46;6.84;1;110
1783;340.2;117.6;550;11.46;6.84;1;110
1784;340.2;133.6;550;11.46;6.84;1;110
1785;340.2;149.6;550;11.46;6.84;1;110
1786;340.2;165.6;550;11.46;6.84;1;110
1787;340.2;181.6;550;11.46;6.84;1;110
1788;340.2;197.6;550;11.46;6.84;1;110
1789;310.2;101.6;550;11.46;6.84;1;110
1790;310.2;117.6;550;11.46;6.84;1;110
1791;310.2;133.6;550;11.46;6.84;1;110
1792;310.2;149.6;550;11.46;6.84;1;110
1793;310.2;165.6;550;11.46;6.84;1;110
1794;310.2;181.6;550;11.46;6.84;1;110
1795;310.2;197.6;550;11.46;6.84;1;110
1796;374.6;100.4;300;6.37;3.5;1;110
1797;374.6;116.4;300;6.37;3.5;1;110
1798;374.6;132.4;300;6.37;3.5;1;110
1799;374.6;148.4;300;6.37;3.5;1;110
1800;374.6;164.4;300;6.37;3.5;1;110
1801;374.6;180.4;300;6.37;3.5;1;110
1802;374.6;196.4;300;6.37;3.5;1;110
1803;344.6;100.4;300;6.37;3.5;1;110
1804;344.6;116.4;300;6.37;3.5;1;110
1805;344.6;132.4;300;6.37;3.5;1;110
1806;344.6;148.4;300;6.37;3.5;1;110
1807;344.6;164.4;300;6.37;3.5;1;110
1808;344.6;180.4;300;6.37;3.5;1;110
1809;344.6;196.4;300;6.37;3.5;1;110
1810;314.6;100.4;300;6.37;3.5;1;110
1811;314.6;116.4;300;6.37;3.5;1;110
1812;314.6;132.4;300;6.37;3.5;1;110
1813;314.6;148.4;300;6.37;3.5;1;110
1814;314.6;164.4;300;6.37;3.5;1;110
1815;314.6;180.4;300;6.37;3.5;1;110
1816;314.6;196.4;300;6.37;3.5;1;110
1817;374.2;102;390;6.37;4.14;1;115
1818;374.2;118;390;6.37;4.14;1;115
1819;374.2;134;390;6.37;4.14;1;115
1820;374.2;150;390;6.37;4.14;1;115
1821;374.2;166;390;6.37;4.14;1;115
1822;374.2;182;390;6.37;4.14;1;115
1823;374.2;198;390;6.37;4.14;1;115
1824;344.2;102;390;6.37;4.14;1;115
1825;344.2;118;390;6.37;4.14;1;115
1826;344.2;134;390;6.37;4.14;1;115
1827;344.2;150;390;6.37;4.14;1;115
1828;344.2;166;390;6.37;4.14;1;115
1829;344.2;182;390;6.37;4.14;1;115
1830;344.2;198;390;6.37;4.14;1;115
1831;314.2;102;390;6.37;4.14;1;115
1832;314.2;118;390;6.37;4.14;1;115
1833;314.2;134;390;6.37;4.14;1;115
1834;314.2;150;390;6.37;4.14;1;115
1835;314.2;166;390;6.37;4.14;1;115
1836;314.2;182;390;6.37;4.14;1;115
1837;314.2;198;390;6.37;4.14;1;115
1838;385;115.2;380;8.28;4.46;1;118
1839;385;131.2;380;8.28;4.46;1;118
1840;385;147.2;380;8.28;4.46;1;118
1841;385;163.2;380;8.28;4.46;1;118
1842;385;179.2;380;8.28;4.46;1;118
1843;385;195.2;380;8.28;4.46;1;118
1844;355;115.2;380;8.28;4.46;1;118
1845;355;131.2;380;8.28;4.46;1;118
1846;355;147.2;380;8.28;4.46;1;118
1847;355;163.2;380;8.28;4.46;1;118
1848;355;179.2;380;8.28;4.46;1;118
1849;355;195.2;380;8.28;4.46;1;118
1850;325;115.2;380;8.28;4.46;1;118
1851;325;131.2;380;8.28;4.46;1;118
1852;325;147.2;380;8.28;4.46;1;118
1853;325;163.2;380;8.28;4.46;1;118
1854;325;179.2;380;8.28;4.46;1;118
1855;325;195.2;380;8.28;4.46;1;118
1856;391.8;104;265;9.23;5.41;1;125
1857;391.8;120;265;9.23;5.41;1;125
1858;391.8;136;265;9.23;5.41;1;125
1859;391.8;152;265;9.23;5.41;1;125
1860;391.8;168;265;9.23;5.41;1;125
1861;391.8;184;265;9.23;5.41;1;125
1862;361.8;104;265;9.23;5.41;1;125
1863;361.8;120;265;9.23;5.41;1;125
1864;361.8;136;265;9.23;5.41;1;125
1865;361.8;152;265;9.23;5.41;1;125
1866;361.8;168;265;9.23;5.41;1;125
1867;361.8;184;265;9.23;5.41;1;125
1868;331.8;104;265;9.23;5.41;1;125
1869;331.8;120;265;9.23;5.41;1;125
1870;331.8;136;265;9.23;5.41;1;125
1871;331.8;152;265;9.23;5.41;1;125
1872;331.8;168;265;9.23;5.41;1;125
1873;331.8;184;265;9.23;5.41;1;125
1874;301.8;104;265;9.23;5.41;1;125
1875;301.8;120;265;9.23;5.41;1;125
1876;301.8;136;265;9.23;5.41;1;125
1877;301.8;152;265;9.23;5.41;1;125
1878;301.8;168;265;9.23;5.41;1;125
1879;301.8;184;265;9.23;5.41;1;125
1880;396.2;111.6;400;8.59;5.41;1;125
1881;396.2;127.6;400;8.59;5.41;1;125
1882;396.2;143.6;400;8.59;5.41;1;125
1883;396.2;159.6;400;8.59;5.41;1;125
1884;396.2;175.6;400;8.59;5.41;1;125
1885;396.2;191.6;400;8.59;5.41;1;125
1886;366.2;111.6;400;8.59;5.41;1;125
1887;366.2;127.6;400;8.59;5.41;1;125
1888;366.2;143.6;400;8.59;5.41;1;125
1889;366.2;159.6;400;8.59;5.41;1;125
1890;366.2;175.6;400;8.59;5.41;1;125
1891;366.2;191.6;400;8.59;5.41;1;125
1892;336.2;111.6;400;8.59;5.41;1;125
1893;336.2;127.6;400;8.59;5.41;1;125
1894;336.2;143.6;400;8.59;5.41;1;125
1895;336.2;159.6;400;8.59;5.41;1;125
1896;336.2;175.6;400;8.59;5.41;1;125
1897;336.2;191.6;400;8.59;5.41;1;125
1898;306.2;111.6;400;8.59;5.41;1;125
1899;306.2;127.6;400;8.59;5.41;1;125
1900;306.2;143.6;400;8.59;5.41;1;125
1901;306.2;159.6;400;8.59;5.41;1;125
1902;306.2;175.6;400;8.59;5.41;1;125
1903;306.2;191.6;400;8.59;5.41;1;125
1904;398.6;112.8;500;8.75;5.57;1;126
1905;398.6;128.8;500;8.75;5.57;1;126
1906;398.6;144.8;500;8.75;5.57;1;126
1907;398.6;160.8;500;8.75;5.57;1;126
1908;398.6;176.8;500;8.75;5.57;1;126
1909;398.6;192.8;500;8.75;5.57;1;126
1910;368.6;112.8;500;8.75;5.57;1;126
1911;368.6;128.8;500;8.75;5.57;1;126
1912;368.6;144.8;500;8.75;5.57;1;126
1913;368.6;160.8;500;8.75;5.57;1;126
1914;368.6;176.8;500;8.75;5.57;1;126
1915;368.6;192.8;500;8.75;5.57;1;126
1916;338.6;112.8;500;8.75;5.57;1;126
1917;338.6;128.8;500;8.75;5.57;1;126
1918;338.6;144.8;500;8.75;5.57;1;126
1919;338.6;160.8;500;8.75;5.57;1;126
1920;338.6;176.8;500;8.75;5.57;1;126
1921;338.6;192.8;500;8.75;5.57;1;126
1922;308.6;112.8;500;8.75;5.57;1;126
1923;308.6;128.8;500;8.75;5.57;1;126
1924;308.6;144.8;500;8.75;5.57;1;126
1925;308.6;160.8;500;8.75;5.57;1;126
1926;308.6;176.8;500;8.75;5.57;1;126
1927;308.6;192.8;500;8.75;5.57;1;126
1928;390.6;100;500;9.23;5.73;1;128
1929;390.6;116;500;9.23;5.73;1;128
1930;390.6;132;500;9.23;5.73;1;128
1931;390.6;148;500;9.23;5.73;1;128
1932;390.6;164;500;9.23;5.73;1;128
1933;390.6;180;500;9.23;5.73;1;128
1934;390.6;196;500;9.23;5.73;1;128
1935;360.6;100;500;9.23;5.73;1;128
1936;360.6;116;500;9.23;5.73;1;128
1937;360.6;132;500;9.23;5.73;1;128
1938;360.6;148;500;9.23;5.73;1;128
1939;360.6;164;500;9.23;5.73;1;128
1940;360.6;180;500;9.23;5.73;1;128
1941;360.6;196;500;9.23;5.73;1;128
1942;330.6;100;500;9.23;5.73;1;128
1943;330.6;116;500;9.23;5.73;1;128
1944;330.6;132;500;9.23;5.73;1;128
1945;330.6;148;500;9.23;5.73;1;128
1946;330.6;164;500;9.23;5.73;1;128
1947;330.6;180;500;9.23;5.73;1;128
1948;330.6;196;500;9.23;5.73;1;128
1949;300.6;100;500;9.23;5.73;1;128
1950;300.6;116;500;9.23;5.73;1;128
1951;300.6;132;500;9.23;5.73;1;128
1952;300.6;148;500;9.23;5.73;1;128
1953;300.6;164;500;9.23;5.73;1;128
1954;300.6;180;500;9.23;5.73;1;128
1955;300.6;196;500;9.23;5.73;1;128
1956;393.4;112;600;10.5;6.37;0;133
1957;393.4;128;600;10.5;6.37;0;133
1958;393.4;144;600;10.5;6.37;0;133
1959;393.4;160;600;10.5;6.37;0;133
1960;393.4;176;600;10.5;6.37;0;133
1961;393.4;192;600;10.5;6.37;0;133
1962;363.4;112;600;10.5;6.37;0;133
1963;363.4;128;600;10.5;6.37;0;133
1964;363.4;144;600;10.5;6.37;0;133
1965;363.4;160;600;10.5;6.37;0;133
1966;363.4;176;600;10.5;6.37;0;133
1967;363.4;192;600;10.5;6.37;0;133
1968;333.4;112;600;10.5;6.37;0;133
1969;333.4;128;600;10.5;6.37;0;133
1970;333.4;144;600;10.5;6.37;0;133
1971;333.4;160;600;10.5;6.37;0;133
1972;333.4;176;600;10.5;6.37;0;133
1973;333.4;192;600;10.5;6.37;0;133
1974;303.4;112;600;10.5;6.37;0;133
1975;303.4;128;600;10.5;6.37;0;133
1976;303.4;144;600;10.5;6.37;0;133
1977;303.4;160;600;10.5;6.37;0;133
1978;303.4;176;600;10.5;6.37;0;133
1979;303.4;192;600;10.5;6.37;0;133
1980;396.2;100.8;500;12.1;7;1;138
1981;396.2;116.8;500;12.1;7;1;138
1982;396.2;132.8;500;12.1;7;1;138
1983;396.2;148.8;500;12.1;7;1;138
1984;396.2;164.8;500;12.1;7;1;138
1985;396.2;180.8;500;12.1;7;1;138
1986;396.2;196.8;500;12.1;7;1;138
1987;366.2;100.8;500;12.1;7;1;138
1988;366.2;116.8;500;12.1;7;1;138
1989;366.2;132.8;500;12.1;7;1;138
1990;366.2;148.8;500;12.1;7;1;138
1991;366.2;164.8;500;12.1;7;1;138
1992;366.2;180.8;500;12.1;7;1;138
1993;366.2;196.8;500;12.1;7;1;138
1994;336.2;100.8;500;12.1;7;1;138
1995;336.2;116.8;500;12.1;7;1;138
1996;336.2;132.8;500;12.1;7;1;138
1997;336.2;148.8;500;12.1;7;1;138
1998;336.2;164.8;500;12.1;7;1;138
1999;336.2;180.8;500;12.1;7;1;138
2000;336.2;196.8;500;12.1;7;1;138
2001;306.2;100.8;500;12.1;7;1;138
2002;306.2;116.8;500;12.1;7;1;138
2003;306.2;132.8;500;12.1;7;1;138
2004;306.2;148.8;500;12.1;7;1;138
2005;306.2;164.8;500;12.1;7;1;138
2006;306.2;180.8;500;12.1;7;1;138
2007;306.2;196.8;500;12.1;7;1;138
2008;395.8;109.2;500;12.1;7.16;1;139
2009;395.8;125.2;500;12.1;7.16;1;139
2010;395.8;141.2;500;12.1;7.16;1;139
2011;395.8;157.2;500;12.1;7.16;1;139
2012;395.8;173.2;500;12.1;7.16;1;139
2013;395.8;189.2;500;12.1;7.16;1;139
2014;365.8;109.2;500;12.1;7.16;1;139
2015;365.8;125.2;500;12.1;7.16;1;139
2016;365.8;141.2;500;12.1;7.16;1;139
2017;365.8;157.2;500;12.1;7.16;1;139
2018;365.8;173.2;500;12.1;7.16;1;139
2019;365.8;189.2;500;12.1;7.16;1;139
2020;335.8;109.2;500;12.1;7.16;1;139
2021;335.8;125.2;500;12.1;7.16;1;139
2022;335.8;141.2;500;12.1;7.16;1;139
2023;335.8;157.2;500;12.1;7.16;1;139
2024;335.8;173.2;500;12.1;7.16;1;139
2025;335.8;189.2;500;12.1;7.16;1;139
2026;305.8;109.2;500;12.1;7.16;1;139
2027;305.8;125.2;500;12.1;7.16;1;139
2028;305.8;141.2;500;12.1;7.16;1;139
2029;305.8;157.2;500;12.1;7.16;1;139
2030;305.8;173.2;500;12.1;7.16;1;139
2031;305.8;189.2;500;12.1;7.16;1;139
2032;382.6;109.6;300;11.14;7.32;1;140
2033;382.6;125.6;300;11.14;7.32;1;140
2034;382.6;141.6;300;11.14;7.32;1;140
2035;382.6;157.6;300;11.14;7.32;1;140
2036;382.6;173.6;300;11.14;7.32;1;140
2037;382.6;189.6;300;11.14;7.32;1;140
2038;352.6;109.6;300;11.14;7.32;1;140
2039;352.6;125.6;300;11.14;7.32;1;140
2040;352.6;141.6;300;11.14;7.32;1;140
2041;352.6;157.6;300;11.14;7.32;1;140
2042;352.6;173.6;300;11.14;7.32;1;140
2043;352.6;189.6;300;11.14;7.32;1;140
2044;322.6;109.6;300;11.14;7.32;1;140
2045;322.6;125.6;300;11.14;7.32;1;140
2046;322.6;141.6;300;11.14;7.32;1;140
2047;322.6;157.6;300;11.14;7.32;1;140
2048;322.6;173.6;300;11.14;7.32;1;140
