Jan_prc Feb_prc Mar_prc Apr_prc Mai_prc Jun_prc Jul_prc Aug_prc Sep_prc Okt_prc Nov_prc Dez_prc
12.6 11.1 12.1 7.9 3.6 105.7 31.6 71.1 46.8 31.6 22.1 39.5
18.4 14.3 32.9 13.8 19.6 23.2 63.7 13.9 52.2 43.4 29.7 7.4
28.9 23.4 13.8 23.5 32.3 26 53.1 17.5 22.8 35.7 17.6 15.4
17.6 25.2 14.8 20.2 16.8 37.5 78.6 29.6 33.2 35.6 33.3 9
17.2 23.1 38.2 9.2 37.3 74.6 24.1 56.4 40.8 45.4 13.8 34.1
35.4 6.2 16.6 18.1 29.4 55.7 18.3 43.9 39.9 35 11 26.7
19.3 10 10.2 13.1 38.7 58.3 64.4 37.7 63.9 32.1 20.4 36.9
21.7 18.7 18.5 27.4 16.9 45.5 18.6 56.8 48.8 25 37 23.4
10.5 10.1 22.7 23.9 23.7 40.5 61.6 46.9 32.9 47.4 6 25.1
15.2 9.3 14 25.8 9.7 34.8 44.6 31.8 32.3 12.9 35.7 29.4
12.4 5.6 8.9 13 12.1 53.5 106 75.1 49.9 30.8 16.9 13.5
14.3 6.3 10 14 11.3 31.6 77.5 34.3 52 37.6 39.7 24.6
23.7 11.7 5.2 21.5 23.8 6.6 19.9 69.1 32 31 13.5 24
19.9 23.6 15 7.3 32.2 57.8 60.2 43.5 44.1 38.6 19.5 13.9
10.1 9 29.3 19 21 36.7 29.3 53.7 34 29.3 15.6 32.7
14.6 7.8 10.7 16.9 23.2 33.8 46.1 23.7 25 26.4 23.2 23.5
14.4 11.7 10 18 12 17.7 34.1 46.6 41.2 33.9 29 15.3
13.9 7 6.9 22.8 20.5 26.8 42 13.5 43.5 16.4 30.1 17.2
10.3 14.4 14.9 10.5 12.8 15.7 36.5 43.4 25.1 24.2 17.9 7.1
10.6 9.2 7.1 4.5 22 20 10.3 26 32.4 18.1 32.2 25.5
9.9 9.1 8.5 11.1 21.7 57.5 42.6 47.2 59.9 40.3 11.6 14.2
24.7 14.3 13.5 16.5 22.3 75.4 12.5 21 36.9 34.4 22.8 36.2
7.5 11.5 12.4 23.8 15.3 36.4 31.1 28.2 54.9 22.5 3.1 14.9
17.6 8.1 7.5 14.2 17.2 22.3 40.2 47.3 49 22 19.6 18.9
14.5 21.7 10.6 7.8 16.2 27.7 22 55.7 37.9 18.1 13.6 42.8
9.5 11.3 36.9 21.2 12.9 17.8 35.8 60.6 34.6 17.3 24.7 7.3
18.6 22.3 9 13.7 32.7 41.9 37.5 52 26.5 18.8 30 7.8
8.5 13.5 22.2 5.6 30.1 30.5 28.3 27.8 7.5 46.3 20.6 24.8
24.6 11.9 16.3 13.7 8.8 62 48.3 124.8 68.2 23.8 10.9 27.7
11 7.8 24.7 23.1 21.5 39.1 64.1 79.5 50.6 34.6 25 16.3
7.4 9 18.2 18.7 29.3 36.8 22.1 57.8 14.8 25.1 8 26.3
3.4 14.3 5.5 38.1 33.1 26.1 66.1 71 12.4 34.3 27.2 15.2
18.1 12 13.8 6.3 34 48.7 40.7 35.8 28.8 37.8 15.5 22.5
38.4 17.2 30.7 14.5 15.5 29.8 60.5 52.9 17.6 19.7 26.2 24.8
8 5.2 15.4 16.2 26.6 36.1 45.7 65.4 48.1 38.3 16.5 14.6
31.1 12.3 14.6 20.7 23.5 56.3 52 47.9 41.7 28.7 19.2 13.3
23 25.1 20.6 6 28.2 14.3 86.1 55.6 15 18.2 24.2 17.2
5.5 5.1 8.8 26.1 16.3 58.7 30.1 41.6 30.5 35 16 18
7.4 12.2 18.2 9.2 16.8 17.9 98.8 43.9 28.8 21.8 7.7 12.1
6.8 18.7 7.1 11 17 48.6 70.3 69.9 28.3 55.2 42.3 19.8
14.1 2.8 8.6 15.7 19.6 81.9 57.6 10.9 35.5 30.3 15.8 3.5
3.9 13.1 7.8 26 21.3 35.6 57 40.9 49.3 18.2 25.8 22.8
6.6 17.3 12.9 24.7 28.5 27.6 71.3 36.7 43.3 19.2 20.1 16.3
14.3 16.4 10 31.6 26.9 13 44.1 71 26.7 43.4 18 33.2
24.6 10.6 11.7 13 13.9 20.7 55.9 61.6 26.3 26.1 20.7 15.2
14.8 9.2 15.5 15.2 21.4 29.6 57.6 40.3 24.5 36.1 17.7 10.8
14.6 17.8 13.1 2.6 34.2 20.7 41.9 50.3 51.3 22.6 26.4 18
27 7.4 8.5 13.4 30.2 23.5 83.8 85.4 26.7 50.4 28.1 24.3
39.2 15.1 15.5 11.6 15.7 45.4 29.1 42.8 26.4 35.1 24.7 35.2
18.3 15.1 14.1 20.5 19.1 17.1 45.8 54.9 51.2 18.6 18.8 7.9
43.4 4.1 7 10.1 21.4 72.6 59.2 53.3 32.7 36.3 29.2 17.7
24.3 16.2 19.2 15.8 13.7 35.2 55.7 78.4 24.6 43.7 25.2 20.9
20.1 28.1 15.4 17.8 30.4 23.8 47.2 32 26.9 30.1 18 26.5
8.6 18.3 4.7 6 8.2 26.6 10.2 22 46.3 20.4 31.4 8
