"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez"
13.49 13.49 15.49 15.49 17.49 34.49 36.49 38.49 34.49 28.49 20.49 20.49
13.49 13.49 15.49 15.49 17.49 34.49 36.49 38.49 34.49 28.49 20.49 20.49
13.49 13.49 15.49 15.49 17.49 34.49 36.49 38.49 34.49 28.49 20.49 20.49
13.49 13.49 15.49 15.49 17.49 34.49 36.49 38.49 34.49 28.49 20.49 20.49
13.49 13.49 15.49 15.49 17.49 34.49 36.49 38.49 34.49 28.49 20.49 20.49
11.9 12 25.3 13.7 22.3 26.7 59.8 11.9 42.9 39.5 19.7 6.4
21.3 19 15.1 20.1 22.2 29.1 32.6 22.2 27.1 30.2 12.5 13.1
12.5 22 17.3 14.9 14.9 25.3 68.2 29 24.3 32.3 32.7 15.6
12.8 26.8 26.7 9.3 28.3 83.6 28.1 41.3 34.4 39.9 11.2 28.6
21.9 5.3 14 13 16.3 52.9 23 31.1 33 25.7 9.4 19.9
14 11.1 9.5 13.2 30.4 53.9 59.1 33.7 49.4 28.8 22.1 31.3
15.9 15.7 14.7 19.1 12.2 27.4 15.2 49.4 38.2 22.5 32.9 22.8
8.1 9.3 19.5 19.6 13.3 34.5 57.7 48.1 25.9 36.9 6.3 29.4
11.5 12 10 15.8 11 39 34.7 24.8 29.2 12.9 23.8 25.3
8.4 4.4 9.2 9.5 17.1 45.7 81.7 44.2 40.9 32.3 19 14.1
12.6 8.9 6.3 16.1 9.2 25.1 37.4 46.3 27.4 31.8 31 26.8
24.4 13.5 7.5 11.1 22.5 11.7 10.9 54.4 31.2 26.6 17.3 14.5
15.1 21.2 18.9 11.2 14.3 32.4 33.9 58.5 27.8 39.1 23.3 11.5
9.7 8.7 15.9 15 13 27.9 31.2 47.3 38.3 20.5 30.3 16.7
9.4 9.5 9.3 15.3 22 31.2 37.9 18.4 27.4 25.5 17.9 20.8
19.3 12 12.2 15.7 12.5 19.7 33.1 36.2 31.2 42.9 23.7 20.5
12.8 11.4 10.9 27.7 13.3 29 50.9 19.4 32.9 20.9 28 28.4
11.2 17.1 14.3 10.8 13.7 18 29.7 35.5 27.1 17.9 19 8.6
9.8 13.6 8.6 8 17.1 21.3 14.8 26.5 35.7 20.1 25.2 24
10.4 12.9 12.7 11.9 25.4 49 29 47.9 48.3 45.2 11.7 13.8
20 14.5 17.1 20.3 18.8 54 11.8 26.4 31.4 20.4 20.9 29.7
8.2 14 12.4 22.9 10.5 44.3 38.2 19 51.7 27.8 7.7 17.4
16.9 11.2 11.3 13.5 17.4 18.4 39.2 29.7 34.7 18 21.8 17.9
16 18.4 11.8 11.9 17.8 24.3 20.6 57 47.1 26.5 16.8 55.8
9.6 12.2 42.2 19.7 12.2 17.9 27 57.8 40.9 21.4 27.4 11.5
17.4 26 11.9 14.5 22.1 45.2 30.7 38.5 25.9 23 28.8 11.5
9.6 13.7 26.3 10.6 27.6 39 27.8 23.9 10.2 44.3 35.2 20.8
20.4 15.4 17 15.9 9.7 46 45.7 71.2 71.9 31.2 12.6 25.2
10.2 10 23.6 27.3 19.8 34.2 57.3 67.9 44.6 29.2 22.4 16.3
10.8 11.8 21.9 25.3 25.7 36 35.2 46.1 11.5 26.4 10.4 25
19.27 11.97 12.17 15.67 12.47 19.67 33.07 36.17 31.17 42.87 23.67 20.47
12.77 11.37 10.87 27.67 13.27 28.97 50.87 19.37 32.87 20.87 27.97 28.37
11.17 17.07 14.27 10.77 13.67 17.97 29.67 35.47 27.07 17.87 18.97 8.57
9.77 13.57 8.57 7.97 17.07 21.27 14.77 26.47 35.67 20.07 25.17 23.97
10.37 12.87 12.67 11.87 25.37 48.97 28.97 47.87 48.27 45.17 11.67 13.77
19.97 14.47 17.07 20.27 18.77 53.97 11.77 26.37 31.37 20.37 20.87 29.67
8.17 13.97 12.37 22.87 10.47 44.27 38.17 18.97 51.67 27.77 7.67 17.37
16.87 11.17 11.27 13.47 17.37 18.37 39.17 29.67 34.67 17.97 21.77 17.87
15.97 18.37 11.77 11.87 17.77 24.27 20.57 56.97 47.07 26.47 16.77 55.77
9.57 12.17 42.17 19.67 12.17 17.87 26.97 57.77 40.87 21.37 27.37 11.47
17.37 25.97 11.87 14.47 22.07 45.17 30.67 38.47 25.87 22.97 28.77 11.47
9.57 13.67 26.27 10.57 27.57 38.97 27.77 23.87 10.17 44.27 35.17 20.77
20.37 15.37 16.97 15.87 9.67 45.97 45.67 71.17 71.87 31.17 12.57 25.17
10.17 9.97 23.57 27.27 19.77 34.17 57.27 67.87 44.57 29.17 22.37 16.27
10.77 11.77 21.87 25.27 25.67 35.97 35.17 46.07 11.47 26.37 10.37 24.97
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
14.15 14.15 16.15 16.15 18.15 35.15 37.15 39.15 35.15 29.15 21.15 21.15
5.55 6.65 10.25 10.95 8.45 23.55 29.25 47.55 25.65 27.25 20.45 7.75
16.55 5.45 6.75 10.95 13.95 37.75 30.25 39.15 35.15 29.15 21.15 21.15
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
14.17 14.17 16.17 16.17 18.17 35.17 37.17 39.17 35.17 29.17 21.17 21.17
5.57 6.67 10.27 10.97 8.47 23.57 29.27 47.57 25.67 27.27 20.47 7.77
16.57 5.47 6.77 10.97 13.97 37.77 30.27 39.17 35.17 29.17 21.17 21.17
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
10.82 16.12 16.62 33.72 32.02 12.02 63.72 59.32 38.62 28.32 22.82 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
8.52 13.32 4.62 11.42 25.22 37.92 27.52 16.12 26.02 30.12 9.32 11.62
13.32 8.02 10.62 11.42 19.92 26.02 58.02 85.72 29.22 26.42 13.72 30.12
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
13.32 13.32 15.32 15.32 17.32 34.32 36.32 38.32 34.32 28.32 20.32 20.32
11.7 11.8 25.1 13.5 22.1 26.5 59.6 11.7 42.7 39.3 19.5 6.2
21.1 18.8 14.9 19.9 22 28.9 32.4 22 26.9 30 12.3 12.9
12.3 21.8 17.1 14.7 14.7 25.1 68 28.8 24.1 32.1 32.5 15.4
12.6 26.6 26.5 9.1 28.1 83.4 27.9 41.1 34.2 39.7 11 28.4
21.7 5.1 13.8 12.8 16.1 52.7 22.8 30.9 32.8 25.5 9.2 19.7
13.8 10.9 9.3 13 30.2 53.7 58.9 33.5 49.2 28.6 21.9 31.1
15.7 15.5 14.5 18.9 12 27.2 15 49.2 38 22.3 32.7 22.6
7.9 9.1 19.3 19.4 13.1 34.3 57.5 47.9 25.7 36.7 6.1 29.2
11.3 11.8 9.8 15.6 10.8 38.8 34.5 24.6 29 12.7 23.6 25.1
8.2 4.2 9 9.3 16.9 45.5 81.5 44 40.7 32.1 18.8 13.9
12.4 8.7 6.1 15.9 9 24.9 37.2 46.1 27.2 31.6 30.8 26.6
24.2 13.3 7.3 10.9 22.3 11.5 10.7 54.2 31 26.4 17.1 14.3
14.9 21 18.7 11 14.1 32.2 33.7 58.3 27.6 38.9 23.1 11.3
9.5 8.5 15.7 14.8 12.8 27.7 31 47.1 38.1 20.3 30.1 16.5
9.2 9.3 9.1 15.1 21.8 31 37.7 18.2 27.2 25.3 17.7 20.6
19.37 12.07 12.27 15.77 12.57 19.77 33.17 36.27 31.27 42.97 23.77 20.57
12.87 11.47 10.97 27.77 13.37 29.07 50.97 19.47 32.97 20.97 28.07 28.47
11.27 17.17 14.37 10.87 13.77 18.07 29.77 35.57 27.17 17.97 19.07 8.67
9.87 13.67 8.67 8.07 17.17 21.37 14.87 26.57 35.77 20.17 25.27 24.07
10.47 12.97 12.77 11.97 25.47 49.07 29.07 47.97 48.37 45.27 11.77 13.87
20.07 14.57 17.17 20.37 18.87 54.07 11.87 26.47 31.47 20.47 20.97 29.77
8.27 14.07 12.47 22.97 10.57 44.37 38.27 19.07 51.77 27.87 7.77 17.47
16.97 11.27 11.37 13.57 17.47 18.47 39.27 29.77 34.77 18.07 21.87 17.97
16.07 18.47 11.87 11.97 17.87 24.37 20.67 57.07 47.17 26.57 16.87 55.87
9.67 12.27 42.27 19.77 12.27 17.97 27.07 57.87 40.97 21.47 27.47 11.57
17.47 26.07 11.97 14.57 22.17 45.27 30.77 38.57 25.97 23.07 28.87 11.57
9.67 13.77 26.37 10.67 27.67 39.07 27.87 23.97 10.27 44.37 35.27 20.87
20.47 15.47 17.07 15.97 9.77 46.07 45.77 71.27 71.97 31.27 12.67 25.27
10.27 10.07 23.67 27.37 19.87 34.27 57.37 67.97 44.67 29.27 22.47 16.37
10.87 11.87 21.97 25.37 25.77 36.07 35.27 46.17 11.57 26.47 10.47 25.07
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
11 16.3 16.8 33.9 32.2 12.2 63.9 59.5 38.8 28.5 23 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
8.7 13.5 4.8 11.6 25.4 38.1 27.7 16.3 26.2 30.3 9.5 11.8
13.5 8.2 10.8 11.6 20.1 26.2 58.2 85.9 29.4 26.6 13.9 30.3
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
13.5 13.5 15.5 15.5 17.5 34.5 36.5 38.5 34.5 28.5 20.5 20.5
12.86 12.86 14.86 14.86 16.86 33.86 35.86 37.86 33.86 27.86 19.86 19.86
12.86 12.86 14.86 14.86 16.86 33.86 35.86 37.86 33.86 27.86 19.86 19.86
12.86 9.96 4.86 7.36 13.96 32.06 11.86 27.46 33.86 27.86 19.86 19.86
8.06 10.26 6.06 6.76 12.36 39.16 13.36 34.56 8.46 37.26 13.86 7.56
10.06 16.86 5.06 6.46 8.56 45.76 103.36 46.26 17.16 24.06 14.76 7.26
3.46 7.46 8.36 8.66 20.86 46.96 35.96 33.26 30.66 33.76 18.16 22.56
13.76 10.66 6.86 8.86 13.86 26.16 36.36 87.36 24.36 35.86 12.76 8.46
8.66 10.06 8.26 11.06 15.36 25.86 46.16 61.56 22.06 18.06 11.36 9.66
6.86 10.46 10.16 8.76 8.86 50.36 36.96 57.96 66.76 22.56 14.66 21.36
14.16 8.36 11.96 18.96 24.76 48.66 29.56 44.56 39.26 31.26 12.76 7.96
4.46 9.06 4.26 23.46 20.06 64.16 75.36 63.06 47.46 44.66 24.46 3.96
26.86 22.86 6.16 11.36 19.56 48.86 81.16 68.36 41.26 27.06 13.06 18.66
13.06 14.86 7.66 14.46 26.86 25.76 41.46 80.46 49.76 22.46 11.06 11.26
14.86 8.06 8.76 13.86 24.26 32.06 34.46 52.26 37.16 36.86 20.86 18.36
13.16 14.86 12.56 13.16 22.66 30.66 33.96 47.86 31.96 25.46 19.66 19.96
9.65 11.75 12.85 14.95 15.25 34.55 30.25 40.75 44.85 18.45 15.35 13.95
7.75 5.55 5.95 13.05 22.85 63.45 40.15 49.25 31.35 33.25 8.75 12.65
14.15 8.15 7.45 10.25 30.15 18.85 43.65 51.65 24.65 37.35 13.15 7.45
9.05 10.45 15.75 9.05 22.85 30.85 38.85 37.65 20.75 41.25 18.25 27.85
7.35 10.75 9.75 5.85 12.95 90.15 50.65 36.95 18.65 50.75 24.15 19.05
11.25 5.95 8.35 11.55 19.15 36.05 60.95 77.35 25.65 28.55 16.95 14.65
9.75 12.25 7.05 9.05 18.65 43.85 71.55 84.55 37.85 23.45 17.05 10.05
4.75 10.95 6.65 13.15 15.45 24.85 51.45 65.75 27.55 21.55 37.95 28.15
14.25 20.35 23.35 9.05 16.15 43.45 43.65 38.35 26.55 29.25 25.35 17.15
21.45 6.65 5.75 15.15 12.05 62.75 37.65 40.55 26.65 22.55 14.65 17.85
11.45 18.65 7.95 8.65 8.95 58.65 24.75 21.45 25.65 15.75 24.75 13.15
15.75 11.15 13.05 14.95 21.75 23.25 31.45 20.55 42.55 15.65 9.35 13.55
16.05 14.05 7.55 11.55 20.45 40.95 18.25 81.05 30.45 26.55 13.95 14.95
12.95 19.05 19.45 12.25 12.45 34.45 12.05 17.95 33.05 19.55 24.85 27.95
9.75 10.85 10.05 9.95 6.95 90.35 35.95 66.85 38.75 26.15 18.25 32.15
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
14.13 14.13 16.13 16.13 18.13 35.13 37.13 39.13 35.13 29.13 21.13 21.13
5.53 6.63 10.23 10.93 8.43 23.53 29.23 47.53 25.63 27.23 20.43 7.73
16.53 5.43 6.73 10.93 13.93 37.73 30.23 39.13 35.13 29.13 21.13 21.13
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
14.23 14.23 16.23 16.23 18.23 35.23 37.23 39.23 35.23 29.23 21.23 21.23
5.63 6.73 10.33 11.03 8.53 23.63 29.33 47.63 25.73 27.33 20.53 7.83
16.63 5.53 6.83 11.03 14.03 37.83 30.33 39.23 35.23 29.23 21.23 21.23
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
14.11 14.11 16.11 16.11 18.11 35.11 37.11 39.11 35.11 29.11 21.11 21.11
5.51 6.61 10.21 10.91 8.41 23.51 29.21 47.51 25.61 27.21 20.41 7.71
16.51 5.41 6.71 10.91 13.91 37.71 30.21 39.11 35.11 29.11 21.11 21.11
19.29 11.99 12.19 15.69 12.49 19.69 33.09 36.19 31.19 42.89 23.69 20.49
12.79 11.39 10.89 27.69 13.29 28.99 50.89 19.39 32.89 20.89 27.99 28.39
11.19 17.09 14.29 10.79 13.69 17.99 29.69 35.49 27.09 17.89 18.99 8.59
9.79 13.59 8.59 7.99 17.09 21.29 14.79 26.49 35.69 20.09 25.19 23.99
10.39 12.89 12.69 11.89 25.39 48.99 28.99 47.89 48.29 45.19 11.69 13.79
19.99 14.49 17.09 20.29 18.79 53.99 11.79 26.39 31.39 20.39 20.89 29.69
8.19 13.99 12.39 22.89 10.49 44.29 38.19 18.99 51.69 27.79 7.69 17.39
16.89 11.19 11.29 13.49 17.39 18.39 39.19 29.69 34.69 17.99 21.79 17.89
15.99 18.39 11.79 11.89 17.79 24.29 20.59 56.99 47.09 26.49 16.79 55.79
9.59 12.19 42.19 19.69 12.19 17.89 26.99 57.79 40.89 21.39 27.39 11.49
17.39 25.99 11.89 14.49 22.09 45.19 30.69 38.49 25.89 22.99 28.79 11.49
9.59 13.69 26.29 10.59 27.59 38.99 27.79 23.89 10.19 44.29 35.19 20.79
