1.8 1.42 2.32 2.32 2.72 2.42 2.32 2.42 3.02 2.88 2.25 2.32 2.56 1.59 1.62 1.15 1.01 1.62 2.25 1.62 1.86 2.93 2.72 3.02 3.24 2.23 1.91 1.94 2.29 5.42 6.23 4.86 3.24 1.59 2.13 2.13 1.42 2.25 2.62 1.59 2.86 1.86 1.01 2.56 3.27 2.93 3.84 4.41 4.51 3.55 2.48 2.13 1.86 0.64 2.04 3.83 3.38 2.13 1.59 2.29 1.94 2.56 2.42 3.55 3.55 3.98 5.25 4.62 4.02 2.74 1.8 1.31 1.62 2.23 2.56 2.01 2.04 1.59 1.42 1.27 2.29 2.13 2.7 3.88 1.86 2.32 3 4.07 4.04 4.14 5.85 6.8 5.09 3.84 3.15 2.29 2.32 1.27 1.01 1.59 1.94 2.56 3.24 3.84 3.84 3.83 5.25 5.55 3 2.42 2.62
4.85 2.62 3.51 3.24 2.72 3.02 3.24 2.86 3.5 3.42 3.13 2.56 3.24 2.62 2.32 2.29 1.42 2.01 2.56 2.25 2.56 2.13 1.15 1.86 2.13 1.31 1.31 1.62 2.04 5.24 6.53 5.62 3 2.42 2.32 1.15 1.62 1.8 2.48 1.86 1.94 2.56 2.29 3.13 2.29 3 3.55 3.15 4.72 5.02 3.71 2.88 1.94 1.42 0.95 3.71 4.51 3.62 2.48 2.72 2.13 2.04 2.56 3.71 3.71 4.76 5.4 4.49 4.07 3.84 2.13 2.23 2.01 2.25 2.72 1.91 2.01 1.86 1.86 1.27 1.71 2.42 2.74 3.18 2.62 2.01 2.74 3.38 3.83 3.84 4.55 6.02 6.1 5.4 3.87 3.13 3.18 2.42 1.94 2.01 2.93 3.02 3.42 4.13 4.02 4.18 5.17 7.81 7.08 4.76 1.27
7.03 4.32 3.81 3.84 2.84 3.2 3.24 3.24 2.93 2.72 3.32 3.51 2.56 3.02 2.72 3.15 2.56 2.13 2.56 2.32 3.02 2.23 1.01 2.23 1.15 1.15 2.25 1.27 1.86 5.12 5.71 4.81 3.38 1.71 1.62 0.45 1.15 3.15 3.44 2.56 1.15 0.64 1.42 2.62 2.62 2.88 2.88 1.86 3.62 5.25 4.72 4.18 2.56 1.42 1.42 2.25 4.27 3.83 2.84 3.44 2.62 2.48 3.6 4.32 4.41 5.4 5.02 3.83 4.32 4.55 2.93 2.88 1.91 2.62 2.25 1.62 2.54 2.56 1.35 1.27 1.62 2.13 2.93 2.93 2.72 1.59 2.42 3.44 3.44 3.62 3.84 4.32 4.49 4.49 4.14 3.55 3.18 3.13 3.18 2.72 2.62 2.32 3.27 3.62 3.71 3.93 4.46 6.23 9.78 9.45 6.42
7.38 6.53 4.24 4.55 3.72 3.83 3.24 3.51 3.55 3.62 3.2 3.93 3.13 2.32 2.56 3.18 3.38 3.27 3.02 2.04 3.55 3 1.59 2.62 2.13 1.42 1.27 1.71 3.2 6.53 5.24 3.2 2.25 1.31 1.42 1.01 1.86 3 2.42 1.62 2.23 3.72 3.55 2.74 2.32 2.93 2.23 0.45 2.62 4.86 5.02 4.86 3.2 1.62 1.86 0.9 2.74 3.62 2.25 2.13 2.54 2.56 3.44 4.27 4.07 4.72 3.62 2.93 5.4 4.32 3.42 2.93 2.42 2.01 2.25 2.56 3.72 2.56 0.95 1.15 0.95 2.01 2.93 2.93 2.56 2.42 2.23 3.55 3.71 2.42 3.13 3.93 3.87 3.87 4.14 4.14 2.93 3.02 3.5 2.23 2.56 2.84 3.71 3.18 3.38 3.98 4.02 4.81 6.68 8.8 10.43
7.52 8.06 6.62 6.12 5.62 4.81 4.55 4.14 3.87 4.32 3.24 2.62 3.44 2.74 2.29 2.93 3.38 4.07 4.51 4.13 4.32 4.85 3.44 3.38 3.62 3 2.25 2.04 5.02 6.8 3.72 1.91 1.35 1.31 1.42 1.91 2.74 3.38 3.44 2.74 4.86 4.62 4.76 4.46 3.02 2.93 2.72 1.31 2.48 3.83 4.49 5.54 3.93 2.54 2.04 0.45 1.31 3 2.25 2.13 1.31 1.15 3.24 3.93 2.93 3.32 1.42 2.86 4.81 3.72 3.84 3.55 2.29 2.48 1.71 2.48 4.32 3.62 1.59 1.15 1.42 1.59 2.93 3.71 3.32 3.02 2.54 3.02 4.27 2.29 2.54 3.51 3.55 3.51 3.81 3.87 2.04 3.24 3.55 3.18 3.32 3.42 3 2.74 3.83 4.14 3.84 4.02 4.45 5.32 7.81
5.13 6.53 6.53 6.66 6.71 6.16 6.16 4.55 3.55 3.84 3.71 2.84 2.48 3 2.25 2.93 2.93 3.27 5.32 5.93 6.1 6.53 6.66 5.4 5.62 6.32 5.85 5.17 6.53 5.93 2.13 1.35 0.32 0.9 0.95 2.62 3.15 3.88 3.18 3.38 4.41 3.72 3.55 3.83 3.51 3.32 2.74 2.29 4.13 3.38 3.42 4.49 4.62 3.93 1.94 0.71 1.01 1.62 1.31 1.59 1.42 0.64 3.18 3.24 2.62 3.32 1.8 2.56 4.14 3.24 3.02 3.71 2.74 3.18 1.71 1.71 4.32 3.93 2.54 1.94 1.59 1.01 2.01 3.02 3.84 3.55 3.5 2.72 4.04 3.27 3.2 2.54 2.93 2.88 2.86 3.71 2.84 3.32 4.13 4.14 2.88 2.62 2.13 2.93 4.32 4.04 3.84 3.27 4.18 4.46 5.85
2.25 2.42 2.04 3.18 4.13 4.55 5.12 4.76 3.84 2.74 2.74 2.93 2.93 2.93 2.48 2.25 3.27 3.2 4.76 5.85 6.53 7.22 9.28 9.67 9.51 9.85 10.16 9.77 9.54 5.28 4.76 3.62 2.01 2.04 1.31 2.29 2.74 3.18 2.7 3.44 3.15 2.72 1.94 3.51 3.83 3.32 3.42 3.44 3.88 3.13 2.29 3.02 3.55 4.42 3.42 0.45 1.59 2.72 1.35 0.9 1.42 0.71 2.56 3.55 3 2.84 2.72 3.18 3.13 2.25 2.32 3.18 3.18 3.83 3.44 1.59 4.02 4.86 2.93 2.23 1.31 0.71 0.64 1.31 2.01 3.62 3.55 3 3.83 3.62 3.51 2.01 1.62 2.25 2.56 3.02 4.32 4.24 4.46 3.42 3.24 2.56 2.84 3.38 4.14 3.71 3 3.71 3.55 4.13 4.77
3.51 3.72 2.13 1.94 1.01 0.71 1.94 2.48 3.15 3.27 2.7 2.04 1.86 2.32 2.93 2.42 3.2 4.14 5.17 5.72 6.53 7.91 8.55 10.56 10.74 11.07 10.16 10.09 9.47 7.59 6.1 4.86 4.13 4.51 3.98 1.94 2.42 2.72 2.13 2.93 3.44 3.02 3 4.13 4.49 3.83 4.02 3.72 3 2.13 2.29 2.7 2.01 3.24 3.71 2.13 2.48 3.38 2.13 2.72 1.8 1.35 2.42 3.18 4.27 3.88 3.5 3.62 2.04 1.31 1.31 2.04 2.74 3.71 3.88 2.74 4.14 4.49 3.62 2.93 1.59 1.42 1.01 0.45 0.71 2.23 2.72 3.27 3.71 3.93 3.13 2.93 1.62 1.42 2.62 2.88 4.45 4.93 3.62 3 3.2 3.18 2.72 3 3.62 3.55 3.27 3.62 3 3.42 4.77
4.46 3.81 2.23 2.42 2.86 2.88 2.32 1.59 1.71 2.13 2.25 3.27 2.88 1.15 2.25 2.88 2.88 4.42 5.62 6.34 7.6 9.16 8.23 8.58 8.23 8.43 8.21 7.62 6.16 6.06 4.76 3.72 4.26 5.21 6.74 5.02 3.27 2.56 1.59 3.83 4.62 2.04 3.13 2.74 3.2 4.46 4.24 4.18 4.18 2.93 2.84 2.48 1.15 1.59 2.93 3.2 4.55 4.32 3.13 3.18 2.25 1.71 2.13 2.72 3.71 4.41 3.87 3.81 2.25 1.62 1.01 0.64 1.59 2.86 3.42 3.93 4.81 3.51 2.88 2.56 2.01 2.62 2.42 2.13 2.48 1.27 0.64 2.42 3.84 4.32 3.44 3.71 3.42 2.32 3.18 3.02 4.18 3.18 2.7 3.55 2.86 2.88 2.01 2.93 3.83 3.18 3.27 3.27 2.93 3.15 3.62
5.4 4.26 4.07 3.2 1.15 1.59 2.88 2.56 2.54 1.42 1.59 2.56 2.62 1.31 0.95 1.31 1.86 4.04 4.96 5.42 8.93 9.16 8.93 8.43 8.01 7.14 8.13 7.76 6.62 5.85 4.72 3.44 3.62 4.41 6.29 6.95 7.18 4.55 2.01 4.18 3.93 2.72 2.62 2.29 2.25 4.62 5.48 5.54 5.72 5.12 4.14 1.59 0 0.45 2.54 3.93 5.13 4.32 3.55 3.2 3.51 3.42 2.56 2.32 3 3 3.5 3.24 3.02 2.54 1.94 1.62 2.04 2.29 2.25 4.13 4.77 3.51 2.72 2.04 2.23 2.25 3.02 3.32 3.83 2.93 1.59 1.31 2.86 4.13 4.41 4.72 4.62 3.81 3.13 2.84 2.56 1.86 1.86 3.24 2.93 2.42 2.25 3 3.6 2.7 3.18 3.27 2.74 3 2.29
5.72 4.96 4.76 4.85 2.48 2.13 1.71 1.42 2.56 3.51 3.24 3.13 1.59 0.9 1.62 0.71 1.91 4.26 4.26 5.54 6.85 5.09 5.54 6.62 7.45 7.52 8.06 8.51 8.8 6.25 5.28 4.41 3.62 3.83 4.58 5.65 7.86 7.98 4.85 3.62 3.27 3.32 3.55 2.54 3.51 4.85 3.71 4.55 4.46 4.55 3.38 2.56 1.35 1.86 3 3.98 4.69 4.32 3.83 3.5 3.51 4.26 3.18 2.01 2.74 3.42 2.86 2.62 3.32 2.93 2.32 2.23 2.04 2.29 2.29 3.24 4.49 2.93 2.48 2.13 2.23 1.91 2.54 2.72 4.07 4.07 2.74 2.93 2.13 2.56 4.02 4.93 5.13 4.24 3.24 2.32 1.94 1.86 2.56 2.25 2.42 2.42 2.23 2.42 3.02 2.29 3 3 2.29 3 2.48
4.85 5.21 4.41 6.06 3.6 2.93 3 2.56 2.25 2.84 3.24 4.14 3.2 3.02 1.91 1.8 3.62 4.77 3.62 5.85 4.32 0.95 0.95 2.23 2.88 3.93 4.86 5.54 7.47 7.62 6.68 5.82 4.84 4.27 4.49 4.97 6.78 8.16 7.39 6.16 4.13 3.72 3.62 2.93 4.14 4.13 3.02 2.54 0.71 2.56 4.62 3.98 2.29 3.42 3.98 4.32 4.58 3.62 3.18 2.86 2.54 3.88 4.27 2.13 1.62 3.32 2.62 2.25 2.62 3.02 2.72 2.25 2.01 2.04 1.86 2.25 3.55 2.74 2.29 1.59 0.95 0.95 1.01 1.15 2.72 3.42 3.42 3.83 3.2 1.8 2.54 3.87 3.98 4.13 3.24 2.54 1.94 2.25 2.56 2.13 2.01 2.42 2.72 2.56 2.93 2.72 3.13 2.56 2.32 3.55 2.48
4.32 5.21 4.27 6.09 6.06 3.83 3.38 3.44 4.85 3.93 2.23 2.04 2.86 3.24 3.13 2.29 3.84 6.12 5.13 5.62 3.51 0 0 0 0 0.32 0.95 1.59 3.02 5.55 6.95 7.78 7.36 6.59 4.14 4.85 7.03 7.42 7.61 8.41 5.68 4.26 4.32 4.02 4.18 3.13 2.48 2.72 1.42 3.44 5.12 4.07 3.38 4.85 4.84 4.97 4.41 3.24 2.88 2.32 2.23 2.48 4.27 3.18 1.62 1.62 2.72 1.15 1.62 2.32 2.84 2.32 1.94 1.35 1.01 1.59 2.72 2.48 2.48 2.13 0.45 0.32 0.71 1.15 2.62 2.88 3.83 4.62 3.02 2.13 2.04 1.94 3.18 3.13 3.24 2.93 2.32 2.56 1.42 1.35 1.15 1.31 2.54 3.2 2.74 3.18 2.29 1.94 3.24 3.93 2.62
4.07 5.4 5.83 4.96 7.42 5.61 4.14 3.62 4.69 4.96 4.49 4.07 2.01 1.01 2.84 4.32 4.72 5.28 5.83 8.2 6.53 1.01 0 0 0 0 0 1.27 1.15 2.54 3.72 5.25 6.16 8.5 5.65 2.74 5.9 7.18 6.78 8.76 7.36 5.25 4.32 3.84 4.85 3.71 3.32 2.88 1.42 4.76 5.98 4.51 4.51 5.46 4.97 4.84 4.02 3.5 3.02 1.71 1.94 2.04 3.18 3.38 3.42 1.91 2.29 1.8 0.9 0.95 1.86 2.13 1.71 0.64 0.64 0.95 1.59 1.71 2.32 2.32 1.42 0.95 0.71 1.15 2.56 2.25 4.13 5.24 3.02 2.13 1.59 0.71 2.42 2.72 2.93 2.72 2.62 2.84 2.29 2.04 1.62 1.42 1.86 2.13 3 2.48 1.8 2.48 3.13 3.32 2.56
1.15 3.42 5.21 4.94 6.29 7.16 4.96 4.27 4.58 4.51 4.76 5.39 4.51 3.6 1.94 1.01 4.55 5.68 4.96 7.08 8.3 5.21 1.15 0 0 0 0 0.71 0.71 0.32 1.42 2.13 2.74 5.83 6.02 2.56 3.24 5.32 6.53 7.96 6.84 5.93 5.02 3.38 4.76 5.46 5.02 4.14 3.83 5.72 5.46 4.94 5.61 5.65 4.55 4.13 4.02 3.83 3.88 2.25 1.31 2.48 2.93 2.93 3.62 2.74 2.04 2.7 0.9 0.45 0.71 0.9 1.59 0.9 0.45 1.62 2.29 1.15 2.29 2.13 1.01 1.15 1.15 2.01 2.56 1.71 4.86 5.48 2.56 2.32 1.59 1.15 1.27 2.62 2.32 1.86 2.01 2.74 2.74 2.62 2.72 1.62 1.15 1.59 2.04 1.8 2.04 2.48 2.84 3.13 2.13
0 0.71 2.29 4.32 4.96 7.62 6.28 5.17 4.94 4.85 4.76 4.94 5.46 5.61 3.15 1.31 2.25 3.32 3.98 5.98 6.72 7.62 5.21 0.64 0 0.32 2.01 2.93 3.81 4.45 4.81 4.32 4.14 6.8 6.53 3.27 5.17 5.65 6.53 8.21 6.23 4.81 3.98 4.14 4.27 4.96 5.55 6.95 5.09 5.21 5.96 5.46 4.96 5.21 4.42 4.72 4.32 3.87 4.49 3.6 2.23 2.62 3.27 2.72 2.13 2.32 2.04 2.7 3.02 1.27 0.64 1.01 2.01 1.86 1.31 2.29 2.13 1.86 3.6 2.04 1.31 1.59 2.29 1.71 2.42 2.29 4.62 4.46 2.54 3.02 1.8 1.62 1.42 1.91 2.25 2.04 1.59 1.86 2.48 1.86 1.8 1.15 0.45 1.31 1.91 1.62 1.71 2.13 2.62 2.93 1.94
0 0 0.45 2.13 3.18 6.06 7.39 6.53 5.4 4.85 5.4 4.72 4.85 6.5 6.5 3.51 3.44 2.25 1.71 3.51 4.96 6.09 8.16 3.18 0.32 3.44 4.85 4.97 6.92 7.34 7.96 8.55 8.93 8.34 5.4 5.9 8.59 7.65 7.62 8.08 5.68 2.32 2.62 3.84 5.17 4.85 5.02 5.42 5.75 4.69 5.28 4.55 5.02 5.65 4.41 4.13 4.18 4.32 5.17 4.32 3.2 2.42 2.13 2.62 2.86 1.27 0.45 1.62 2.84 3.18 1.71 3.13 1.94 2.84 2.54 2.56 2.04 2.72 3.18 1.15 1.62 3.02 2.62 3 3.02 2.13 3.55 4.18 3.93 3.62 1.86 1.71 1.31 1.31 1.86 2.42 1.71 1.59 1.62 1.31 2.01 1.42 1.31 1.59 2.74 2.93 2.74 2.29 1.86 4.58 4.51
0.32 0 0 0.45 1.35 3.15 5.65 7.18 6.28 4.85 5.65 5.4 4.14 4.94 5.98 5.93 4.77 3.93 3.84 3.13 1.31 3.55 8.13 5.43 2.86 6.06 4.41 4.96 5.82 5.85 6.92 7.31 7.39 6.68 5.25 7.72 8.74 6.8 6.95 6.29 2.56 1.94 3.55 3.93 5.12 5.25 5.13 5.13 4.81 4.32 4.49 3.71 5.62 5.96 3.18 3.44 3.55 3.93 5.85 4.72 3.42 3.02 3.32 2.29 2.54 1.91 0.32 0.45 0.71 1.59 2.56 1.91 1.35 1.94 2.54 2.62 2.01 2.32 2.62 1.59 2.48 3.62 3.55 3.18 1.71 3.38 5.02 4.41 3.27 3.02 2.01 1.15 1.01 1.01 1.42 1.8 1.59 2.32 2.23 2.01 2.74 2.04 1.62 2.72 4.24 5.02 5.4 4.55 4.13 3.84 6.74
0.32 0 0 0 0.32 1.35 3.18 5.61 6.95 5.4 5.4 5.61 4.96 4.72 4.69 4.49 4.76 4.46 3.87 2.88 2.88 3.18 8.21 5.42 5.43 6.38 2.93 4.32 4.58 4.07 5.25 5.24 4.86 4.24 5.42 7.42 7.36 4.69 4.27 1.31 2.72 3.84 4.32 4.49 5.12 5.54 5.02 5.42 4.93 4.49 3.62 2.84 5.83 5.48 2.84 3.38 3 2.86 5.17 4.76 3.62 5.09 4.18 1.86 1.86 1.59 0 0.71 0.32 0.71 0 0.71 0.71 1.01 1.71 2.62 1.94 1.8 3.32 2.93 3.18 3.62 2.42 1.91 2.93 3.88 4.27 3.27 2.84 2.84 1.86 1.35 1.01 0.64 0.9 1.42 1.59 2.25 2.88 2.86 2.72 2.04 2.48 3.84 4.13 4.62 5.28 4.85 4.13 2.42 4.69
0.71 0.64 0.32 0 0 0 1.15 2.93 5.65 5.9 6.28 5.61 5.4 5.72 4.69 3.93 3.51 3.81 3.5 2.88 2.88 3.83 9.2 4.26 7.65 7.03 2.29 3.84 3.55 3.55 4.02 2.93 2.88 2.72 4.04 4.84 4.14 3.27 3.27 3.55 4.02 4.55 4.72 4.49 5.42 6.32 6.02 6.02 5.85 5.43 3.18 2.84 5.12 4.46 3.55 3.55 2.7 2.23 4.58 4.97 3.93 5.79 4.49 2.23 2.48 1.59 1.42 2.56 1.71 1.35 1.01 0.9 0.9 1.15 2.48 2.13 1.42 2.04 4.32 3.6 3.62 3.18 2.01 2.23 2.13 3.24 3.84 2.56 2.72 2.72 1.71 0.71 0.32 0.64 0.9 1.59 1.86 2.88 2.56 3.2 3.81 3.18 3.88 2.84 2.86 2.56 4.04 4.32 4.27 3.88 2.84
1.62 1.62 1.71 1.31 0.64 0.64 0.32 0.9 2.7 4.32 5.83 6.09 5.96 6.59 5.98 4.93 4.13 4.46 4.46 3.2 2.86 5.46 9.03 1.8 8.24 7.91 2.72 3.02 2.88 3.2 3.84 3.27 2.25 0.95 1.59 3 4.96 4.72 6.46 5.72 5.02 5.25 4.42 4.76 6.1 6.53 6.92 6.32 6.53 6.02 4.84 2.86 3.87 5.43 4.49 3.5 2.56 2.32 4.96 5.83 4.24 5.4 5.24 4.13 3.83 3.02 2.56 1.27 1.59 1.01 1.62 1.15 1.27 2.48 2.25 1.27 1.42 3.38 4.42 2.32 1.94 1.42 0.9 0.64 1.94 3.27 3.83 2.42 2.32 2.23 1.01 0.9 0.71 0.45 0.64 1.59 2.42 2.93 2.93 3.18 4.86 4.62 3.15 2.04 2.25 2.04 3 4.58 4.51 5.4 4.55
